Year,SeriesCode,GeoAreaName,Value
2010,AG_LND_FRSTMGT,Australia,21.66
2015,AG_LND_FRSTMGT,Australia,32.28
2016,AG_LND_FRSTMGT,Australia,32.51
2017,AG_LND_FRSTMGT,Australia,32.51
2018,AG_LND_FRSTMGT,Australia,32.5
2019,AG_LND_FRSTMGT,Australia,32.5
2020,AG_LND_FRSTMGT,Australia,32.5
2000,AG_LND_FRSTMGT,Austria,48.46
2010,AG_LND_FRSTMGT,Austria,49.78
2015,AG_LND_FRSTMGT,Austria,50.01
2016,AG_LND_FRSTMGT,Austria,50.04
2017,AG_LND_FRSTMGT,Austria,50.09
2018,AG_LND_FRSTMGT,Austria,50.14
2019,AG_LND_FRSTMGT,Austria,50.19
2020,AG_LND_FRSTMGT,Austria,50.24
2015,AG_LND_FRSTMGT,Belgium,44.64
2000,AG_LND_FRSTMGT,Bulgaria,84.27
2010,AG_LND_FRSTMGT,Bulgaria,93.79
2015,AG_LND_FRSTMGT,Bulgaria,95.83
2016,AG_LND_FRSTMGT,Bulgaria,96.01
2017,AG_LND_FRSTMGT,Bulgaria,96.35
2018,AG_LND_FRSTMGT,Bulgaria,96.71
2019,AG_LND_FRSTMGT,Bulgaria,97.05
2020,AG_LND_FRSTMGT,Bulgaria,97.39
2000,AG_LND_FRSTMGT,Belarus,95.82
2010,AG_LND_FRSTMGT,Belarus,99.96
2015,AG_LND_FRSTMGT,Belarus,100.0
2016,AG_LND_FRSTMGT,Belarus,100.0
2017,AG_LND_FRSTMGT,Belarus,100.0
2018,AG_LND_FRSTMGT,Belarus,100.0
2019,AG_LND_FRSTMGT,Belarus,100.0
2020,AG_LND_FRSTMGT,Belarus,100.0
2000,AG_LND_FRSTMGT,Canada,54.19
2010,AG_LND_FRSTMGT,Canada,54.12
2015,AG_LND_FRSTMGT,Canada,54.35
2016,AG_LND_FRSTMGT,Canada,57.64
2017,AG_LND_FRSTMGT,Canada,57.64
2018,AG_LND_FRSTMGT,Canada,60.71
2019,AG_LND_FRSTMGT,Canada,60.82
2020,AG_LND_FRSTMGT,Canada,60.82
2000,AG_LND_FRSTMGT,Chile,0.0
2010,AG_LND_FRSTMGT,Chile,0.0
2015,AG_LND_FRSTMGT,Chile,0.0
2016,AG_LND_FRSTMGT,Chile,0.0
2017,AG_LND_FRSTMGT,Chile,0.0
2018,AG_LND_FRSTMGT,Chile,0.02
2019,AG_LND_FRSTMGT,Chile,0.02
2020,AG_LND_FRSTMGT,Chile,0.09
2000,AG_LND_FRSTMGT,China,46.29
2010,AG_LND_FRSTMGT,China,57.24
2015,AG_LND_FRSTMGT,China,65.0
2016,AG_LND_FRSTMGT,China,66.68
2017,AG_LND_FRSTMGT,China,68.29
2018,AG_LND_FRSTMGT,China,69.92
2019,AG_LND_FRSTMGT,China,71.56
2020,AG_LND_FRSTMGT,China,73.22
2000,AG_LND_FRSTMGT,Colombia,15.17
2010,AG_LND_FRSTMGT,Colombia,29.19
2015,AG_LND_FRSTMGT,Colombia,40.11
2016,AG_LND_FRSTMGT,Colombia,42.57
2017,AG_LND_FRSTMGT,Colombia,43.95
2018,AG_LND_FRSTMGT,Colombia,43.95
2019,AG_LND_FRSTMGT,Colombia,43.95
2020,AG_LND_FRSTMGT,Colombia,43.95
2015,AG_LND_FRSTMGT,Costa Rica,36.03
2016,AG_LND_FRSTMGT,Costa Rica,36.58
2017,AG_LND_FRSTMGT,Costa Rica,37.14
2018,AG_LND_FRSTMGT,Costa Rica,36.47
2019,AG_LND_FRSTMGT,Costa Rica,37.03
2020,AG_LND_FRSTMGT,Costa Rica,37.58
2000,AG_LND_FRSTMGT,Croatia,71.64
2010,AG_LND_FRSTMGT,Croatia,77.47
2015,AG_LND_FRSTMGT,Croatia,82.64
2016,AG_LND_FRSTMGT,Croatia,86.29
2017,AG_LND_FRSTMGT,Croatia,89.94
2018,AG_LND_FRSTMGT,Croatia,93.59
2019,AG_LND_FRSTMGT,Croatia,97.24
2020,AG_LND_FRSTMGT,Croatia,100.0
2000,AG_LND_FRSTMGT,Cyprus,61.26
2010,AG_LND_FRSTMGT,Cyprus,61.98
2015,AG_LND_FRSTMGT,Cyprus,62.04
2016,AG_LND_FRSTMGT,Cyprus,62.34
2017,AG_LND_FRSTMGT,Cyprus,66.06
2018,AG_LND_FRSTMGT,Cyprus,66.07
2019,AG_LND_FRSTMGT,Cyprus,66.08
2020,AG_LND_FRSTMGT,Cyprus,66.08
2000,AG_LND_FRSTMGT,Czechia,98.83
2010,AG_LND_FRSTMGT,Czechia,99.59
2015,AG_LND_FRSTMGT,Czechia,100.0
2016,AG_LND_FRSTMGT,Czechia,100.0
2017,AG_LND_FRSTMGT,Czechia,100.0
2018,AG_LND_FRSTMGT,Czechia,100.0
2019,AG_LND_FRSTMGT,Czechia,100.0
2020,AG_LND_FRSTMGT,Czechia,100.0
2000,AG_LND_FRSTMGT,Denmark,40.66
2010,AG_LND_FRSTMGT,Denmark,49.79
2015,AG_LND_FRSTMGT,Denmark,49.79
2016,AG_LND_FRSTMGT,Denmark,49.79
2017,AG_LND_FRSTMGT,Denmark,49.79
2018,AG_LND_FRSTMGT,Denmark,49.79
2019,AG_LND_FRSTMGT,Denmark,49.79
2020,AG_LND_FRSTMGT,Denmark,49.79
2000,AG_LND_FRSTMGT,Estonia,50.81
2010,AG_LND_FRSTMGT,Estonia,68.19
2015,AG_LND_FRSTMGT,Estonia,63.78
2016,AG_LND_FRSTMGT,Estonia,67.32
2017,AG_LND_FRSTMGT,Estonia,68.82
2018,AG_LND_FRSTMGT,Estonia,71.03
2019,AG_LND_FRSTMGT,Estonia,69.81
2020,AG_LND_FRSTMGT,Estonia,69.81
2000,AG_LND_FRSTMGT,Finland,100.0
2010,AG_LND_FRSTMGT,Finland,99.26
2015,AG_LND_FRSTMGT,Finland,100.0
2016,AG_LND_FRSTMGT,Finland,100.0
2017,AG_LND_FRSTMGT,Finland,100.0
2018,AG_LND_FRSTMGT,Finland,100.0
2019,AG_LND_FRSTMGT,Finland,100.0
2020,AG_LND_FRSTMGT,Finland,100.0
2000,AG_LND_FRSTMGT,France,38.49
2010,AG_LND_FRSTMGT,France,42.6
2015,AG_LND_FRSTMGT,France,45.36
2016,AG_LND_FRSTMGT,France,46.19
2017,AG_LND_FRSTMGT,France,46.31
2018,AG_LND_FRSTMGT,France,46.31
2019,AG_LND_FRSTMGT,France,46.31
2020,AG_LND_FRSTMGT,France,46.31
2010,AG_LND_FRSTMGT,Georgia,5.7
2015,AG_LND_FRSTMGT,Georgia,9.18
2016,AG_LND_FRSTMGT,Georgia,9.18
2017,AG_LND_FRSTMGT,Georgia,16.34
2018,AG_LND_FRSTMGT,Georgia,18.94
2019,AG_LND_FRSTMGT,Georgia,21.99
2020,AG_LND_FRSTMGT,Georgia,16.09
2000,AG_LND_FRSTMGT,Germany,65.93
2010,AG_LND_FRSTMGT,Germany,66.38
2015,AG_LND_FRSTMGT,Germany,66.38
2016,AG_LND_FRSTMGT,Germany,66.38
2017,AG_LND_FRSTMGT,Germany,66.38
2018,AG_LND_FRSTMGT,Germany,66.38
2019,AG_LND_FRSTMGT,Germany,66.38
2020,AG_LND_FRSTMGT,Germany,66.38
2000,AG_LND_FRSTMGT,Hungary,93.22
2010,AG_LND_FRSTMGT,Hungary,99.3
2015,AG_LND_FRSTMGT,Hungary,100.0
2016,AG_LND_FRSTMGT,Hungary,99.9
2017,AG_LND_FRSTMGT,Hungary,99.83
2018,AG_LND_FRSTMGT,Hungary,99.76
2019,AG_LND_FRSTMGT,Hungary,99.69
2020,AG_LND_FRSTMGT,Hungary,99.62
2000,AG_LND_FRSTMGT,Iceland,43.96
2010,AG_LND_FRSTMGT,Iceland,74.13
2015,AG_LND_FRSTMGT,Iceland,80.96
2016,AG_LND_FRSTMGT,Iceland,81.91
2017,AG_LND_FRSTMGT,Iceland,83.31
2018,AG_LND_FRSTMGT,Iceland,83.33
2019,AG_LND_FRSTMGT,Iceland,84.59
2020,AG_LND_FRSTMGT,Iceland,85.88
2000,AG_LND_FRSTMGT,India,74.86
2010,AG_LND_FRSTMGT,India,74.97
2015,AG_LND_FRSTMGT,India,74.48
2016,AG_LND_FRSTMGT,India,74.48
2017,AG_LND_FRSTMGT,India,74.76
2018,AG_LND_FRSTMGT,India,74.76
2019,AG_LND_FRSTMGT,India,74.76
2020,AG_LND_FRSTMGT,India,74.76
2000,AG_LND_FRSTMGT,Ireland,64.24
2010,AG_LND_FRSTMGT,Ireland,69.79
2015,AG_LND_FRSTMGT,Ireland,71.45
2016,AG_LND_FRSTMGT,Ireland,71.84
2017,AG_LND_FRSTMGT,Ireland,72.23
2018,AG_LND_FRSTMGT,Ireland,72.61
2019,AG_LND_FRSTMGT,Ireland,72.98
2020,AG_LND_FRSTMGT,Ireland,73.36
2018,AG_LND_FRSTMGT,Israel,16.36
2019,AG_LND_FRSTMGT,Israel,20.0
2020,AG_LND_FRSTMGT,Israel,23.64
2010,AG_LND_FRSTMGT,Italy,16.97
2000,AG_LND_FRSTMGT,Japan,99.73
2010,AG_LND_FRSTMGT,Japan,100.0
2015,AG_LND_FRSTMGT,Japan,100.0
2016,AG_LND_FRSTMGT,Japan,99.98
2017,AG_LND_FRSTMGT,Japan,99.96
2018,AG_LND_FRSTMGT,Japan,99.96
2019,AG_LND_FRSTMGT,Japan,99.96
2020,AG_LND_FRSTMGT,Japan,99.96
2000,AG_LND_FRSTMGT,Kazakhstan,95.42
2010,AG_LND_FRSTMGT,Kazakhstan,93.16
2015,AG_LND_FRSTMGT,Kazakhstan,100.0
2016,AG_LND_FRSTMGT,Kazakhstan,100.0
2017,AG_LND_FRSTMGT,Kazakhstan,100.0
2018,AG_LND_FRSTMGT,Kazakhstan,100.0
2019,AG_LND_FRSTMGT,Kazakhstan,100.0
2020,AG_LND_FRSTMGT,Kazakhstan,100.0
2000,AG_LND_FRSTMGT,Republic of Korea,59.02
2010,AG_LND_FRSTMGT,Republic of Korea,50.1
2015,AG_LND_FRSTMGT,Republic of Korea,51.73
2016,AG_LND_FRSTMGT,Republic of Korea,50.7
2017,AG_LND_FRSTMGT,Republic of Korea,44.72
2018,AG_LND_FRSTMGT,Republic of Korea,42.92
2019,AG_LND_FRSTMGT,Republic of Korea,41.14
2020,AG_LND_FRSTMGT,Republic of Korea,39.34
2000,AG_LND_FRSTMGT,Kyrgyzstan,68.56
2010,AG_LND_FRSTMGT,Kyrgyzstan,69.44
2015,AG_LND_FRSTMGT,Kyrgyzstan,76.32
2016,AG_LND_FRSTMGT,Kyrgyzstan,76.32
2017,AG_LND_FRSTMGT,Kyrgyzstan,80.75
2018,AG_LND_FRSTMGT,Kyrgyzstan,80.75
2019,AG_LND_FRSTMGT,Kyrgyzstan,86.8
2020,AG_LND_FRSTMGT,Kyrgyzstan,89.02
2000,AG_LND_FRSTMGT,Latvia,95.56
2010,AG_LND_FRSTMGT,Latvia,99.43
2015,AG_LND_FRSTMGT,Latvia,100.0
2016,AG_LND_FRSTMGT,Latvia,100.0
2017,AG_LND_FRSTMGT,Latvia,100.0
2018,AG_LND_FRSTMGT,Latvia,100.0
2019,AG_LND_FRSTMGT,Latvia,100.0
2020,AG_LND_FRSTMGT,Latvia,100.0
2000,AG_LND_FRSTMGT,Lithuania,92.36
2010,AG_LND_FRSTMGT,Lithuania,99.22
2015,AG_LND_FRSTMGT,Lithuania,100.0
2016,AG_LND_FRSTMGT,Lithuania,100.0
2017,AG_LND_FRSTMGT,Lithuania,100.0
2018,AG_LND_FRSTMGT,Lithuania,100.0
2019,AG_LND_FRSTMGT,Lithuania,100.0
