Year,SeriesCode,Country,Value
2000,DC_TRF_TOTL,Albania,231.12467
2001,DC_TRF_TOTL,Albania,343.81467
2002,DC_TRF_TOTL,Albania,320.368
2003,DC_TRF_TOTL,Albania,380.18333
2004,DC_TRF_TOTL,Albania,526.359
2005,DC_TRF_TOTL,Albania,477.79367
2006,DC_TRF_TOTL,Albania,506.12367
2007,DC_TRF_TOTL,Albania,674.98876
2008,DC_TRF_TOTL,Albania,866.35973
2000,DC_TRF_TOTL,Malta,875.36
2001,DC_TRF_TOTL,Malta,206.27
2002,DC_TRF_TOTL,Malta,-210.32
2000,DC_TRF_TOTL,Mexico,1166.49994
2001,DC_TRF_TOTL,Mexico,5755.40554
2002,DC_TRF_TOTL,Mexico,6344.28336
2003,DC_TRF_TOTL,Mexico,9088.88056
2004,DC_TRF_TOTL,Mexico,9385.37423
2005,DC_TRF_TOTL,Mexico,17080.11089
2009,DC_TRF_TOTL,Albania,836.2544
2010,DC_TRF_TOTL,Albania,969.06745
2011,DC_TRF_TOTL,Albania,939.72625
2012,DC_TRF_TOTL,Albania,718.29174
2013,DC_TRF_TOTL,Albania,146.17818
2014,DC_TRF_TOTL,Albania,491.6857
2015,DC_TRF_TOTL,Albania,628.23438
2016,DC_TRF_TOTL,Albania,149.96328
2017,DC_TRF_TOTL,Albania,461.15481
2006,DC_TRF_TOTL,Mexico,1595.45029
2007,DC_TRF_TOTL,Mexico,21520.3292
2008,DC_TRF_TOTL,Mexico,17573.40796
2009,DC_TRF_TOTL,Mexico,21101.68696
2010,DC_TRF_TOTL,Mexico,27448.36872
2011,DC_TRF_TOTL,Mexico,13954.39673
2012,DC_TRF_TOTL,Mexico,21123.23768
2013,DC_TRF_TOTL,Mexico,24756.62462
2014,DC_TRF_TOTL,Mexico,18839.14689
2015,DC_TRF_TOTL,Mexico,16964.87592
2016,DC_TRF_TOTL,Mexico,9121.04109
2017,DC_TRF_TOTL,Mexico,27829.47441
2018,DC_TRF_TOTL,Mexico,23677.49922
2019,DC_TRF_TOTL,Mexico,14073.55935
2020,DC_TRF_TOTL,Mexico,15838.20999
2021,DC_TRF_TOTL,Mexico,10446.29774
2000,DC_TRF_TOTL,Moldova,141.09
2001,DC_TRF_TOTL,Moldova,95.12317
2018,DC_TRF_TOTL,Albania,738.37435
2019,DC_TRF_TOTL,Albania,313.15763
2020,DC_TRF_TOTL,Albania,825.49426
2021,DC_TRF_TOTL,Albania,911.18288
2000,DC_TRF_TOTL,Azerbaijan,673.48057
2001,DC_TRF_TOTL,Azerbaijan,489.12948
2002,DC_TRF_TOTL,Azerbaijan,687.73948
2003,DC_TRF_TOTL,Azerbaijan,1515.33364
2004,DC_TRF_TOTL,Azerbaijan,1821.00667
2002,DC_TRF_TOTL,Moldova,149.98033
2003,DC_TRF_TOTL,Moldova,115.482
2004,DC_TRF_TOTL,Moldova,116.90883
2005,DC_TRF_TOTL,Moldova,157.80097
2006,DC_TRF_TOTL,Moldova,371.33409
2007,DC_TRF_TOTL,Moldova,436.50888
2008,DC_TRF_TOTL,Moldova,463.47567
2009,DC_TRF_TOTL,Moldova,249.75743
2010,DC_TRF_TOTL,Moldova,665.97979
2005,DC_TRF_TOTL,Azerbaijan,1518.851
2006,DC_TRF_TOTL,Azerbaijan,1796.37433
2007,DC_TRF_TOTL,Azerbaijan,2616.2061
2008,DC_TRF_TOTL,Azerbaijan,2281.73584
2009,DC_TRF_TOTL,Azerbaijan,991.89766
2010,DC_TRF_TOTL,Azerbaijan,1134.53232
2011,DC_TRF_TOTL,Azerbaijan,1639.1462
2012,DC_TRF_TOTL,Azerbaijan,1024.39697
2013,DC_TRF_TOTL,Azerbaijan,1188.7401
2014,DC_TRF_TOTL,Azerbaijan,718.15864
2015,DC_TRF_TOTL,Azerbaijan,1282.07134
2016,DC_TRF_TOTL,Azerbaijan,1597.69155
2017,DC_TRF_TOTL,Azerbaijan,2007.84414
2018,DC_TRF_TOTL,Azerbaijan,783.49068
2019,DC_TRF_TOTL,Azerbaijan,945.56962
2020,DC_TRF_TOTL,Azerbaijan,506.01608
2021,DC_TRF_TOTL,Azerbaijan,-157.82825
2000,DC_TRF_TOTL,Armenia,211.39
2001,DC_TRF_TOTL,Armenia,209.56104
2002,DC_TRF_TOTL,Armenia,303.13741
2003,DC_TRF_TOTL,Armenia,252.23196
2004,DC_TRF_TOTL,Armenia,252.33192
2005,DC_TRF_TOTL,Armenia,215.69555
2006,DC_TRF_TOTL,Armenia,364.22555
2007,DC_TRF_TOTL,Armenia,563.1299
2008,DC_TRF_TOTL,Armenia,474.67733
2009,DC_TRF_TOTL,Armenia,539.8736
2010,DC_TRF_TOTL,Armenia,539.1651
2011,DC_TRF_TOTL,Armenia,508.95233
2012,DC_TRF_TOTL,Armenia,312.98623
2013,DC_TRF_TOTL,Armenia,600.00485
2014,DC_TRF_TOTL,Armenia,370.85101
2015,DC_TRF_TOTL,Armenia,492.92388
2016,DC_TRF_TOTL,Armenia,703.08713
2017,DC_TRF_TOTL,Armenia,502.66849
2018,DC_TRF_TOTL,Armenia,386.57705
2019,DC_TRF_TOTL,Armenia,750.04524
2020,DC_TRF_TOTL,Armenia,220.68903
2021,DC_TRF_TOTL,Armenia,313.46679
2000,DC_TRF_TOTL,Bosnia and Herzegovina,946.25
2001,DC_TRF_TOTL,Bosnia and Herzegovina,713.85
2002,DC_TRF_TOTL,Bosnia and Herzegovina,709.46
2003,DC_TRF_TOTL,Bosnia and Herzegovina,644.87
2004,DC_TRF_TOTL,Bosnia and Herzegovina,956.02667
2005,DC_TRF_TOTL,Bosnia and Herzegovina,731.17263
2011,DC_TRF_TOTL,Moldova,414.00491
2012,DC_TRF_TOTL,Moldova,538.5422
2013,DC_TRF_TOTL,Moldova,883.93536
2014,DC_TRF_TOTL,Moldova,526.62024
2015,DC_TRF_TOTL,Moldova,305.65071
2016,DC_TRF_TOTL,Moldova,391.43582
2017,DC_TRF_TOTL,Moldova,224.06004
2018,DC_TRF_TOTL,Moldova,327.47507
2019,DC_TRF_TOTL,Moldova,454.78077
2020,DC_TRF_TOTL,Moldova,723.20732
2021,DC_TRF_TOTL,Moldova,692.28182
2003,DC_TRF_TOTL,Montenegro,8.14
2004,DC_TRF_TOTL,Montenegro,20.13
2005,DC_TRF_TOTL,Montenegro,1.36
2006,DC_TRF_TOTL,Montenegro,141.86
2007,DC_TRF_TOTL,Montenegro,173.2412
2008,DC_TRF_TOTL,Montenegro,586.55067
2009,DC_TRF_TOTL,Montenegro,388.71869
2010,DC_TRF_TOTL,Montenegro,185.08047
2011,DC_TRF_TOTL,Montenegro,14.88464
2012,DC_TRF_TOTL,Montenegro,322.31362
2013,DC_TRF_TOTL,Montenegro,292.21942
2014,DC_TRF_TOTL,Montenegro,220.30354
2015,DC_TRF_TOTL,Montenegro,434.49407
2016,DC_TRF_TOTL,Montenegro,302.68665
2017,DC_TRF_TOTL,Montenegro,429.63025
2018,DC_TRF_TOTL,Montenegro,273.09552
2019,DC_TRF_TOTL,Montenegro,218.89319
2020,DC_TRF_TOTL,Montenegro,295.23465
2021,DC_TRF_TOTL,Montenegro,1936.55771
2000,DC_TRF_TOTL,Serbia,1123.96
2001,DC_TRF_TOTL,Serbia,1261.56
2002,DC_TRF_TOTL,Serbia,2708.3
2003,DC_TRF_TOTL,Serbia,2489.89633
2004,DC_TRF_TOTL,Serbia,2270.91373
2005,DC_TRF_TOTL,Serbia,2458.20373
2006,DC_TRF_TOTL,Serbia,3396.8974
2007,DC_TRF_TOTL,Serbia,3957.87673
2008,DC_TRF_TOTL,Serbia,3388.34647
2009,DC_TRF_TOTL,Serbia,1999.36486
2010,DC_TRF_TOTL,Serbia,1937.85743
2011,DC_TRF_TOTL,Serbia,3368.71955
2012,DC_TRF_TOTL,Serbia,1092.76345
2013,DC_TRF_TOTL,Serbia,1915.82336
2014,DC_TRF_TOTL,Serbia,-3614.59531
2015,DC_TRF_TOTL,Serbia,-2735.95456
2016,DC_TRF_TOTL,Serbia,1410.19243
2017,DC_TRF_TOTL,Serbia,2818.0835
2018,DC_TRF_TOTL,Serbia,1164.50566
2019,DC_TRF_TOTL,Serbia,1978.33518
2020,DC_TRF_TOTL,Serbia,2155.61145
2021,DC_TRF_TOTL,Serbia,2754.6749
