Year,SeriesCode,Country,Sex,Value
2003,VC_PRS_UNSNT,Armenia,Both sexes,29.59
2004,VC_PRS_UNSNT,Armenia,Both sexes,26.89
2005,VC_PRS_UNSNT,Armenia,Both sexes,28.08
2006,VC_PRS_UNSNT,Armenia,Both sexes,23.95
2007,VC_PRS_UNSNT,Armenia,Both sexes,20.01
2008,VC_PRS_UNSNT,Armenia,Both sexes,24.33
2009,VC_PRS_UNSNT,Armenia,Both sexes,32.46
2010,VC_PRS_UNSNT,Armenia,Male,32.31
2010,VC_PRS_UNSNT,Armenia,Female,39.24
2010,VC_PRS_UNSNT,Armenia,Both sexes,27.95
2011,VC_PRS_UNSNT,Armenia,Female,26.34
2011,VC_PRS_UNSNT,Armenia,Both sexes,26.81
2011,VC_PRS_UNSNT,Armenia,Male,23.52
2012,VC_PRS_UNSNT,Armenia,Male,25.87
2012,VC_PRS_UNSNT,Armenia,Both sexes,25.82
2012,VC_PRS_UNSNT,Armenia,Female,24.75
2013,VC_PRS_UNSNT,Armenia,Female,24.62
2013,VC_PRS_UNSNT,Armenia,Male,26.48
2013,VC_PRS_UNSNT,Armenia,Both sexes,26.38
2014,VC_PRS_UNSNT,Armenia,Male,29.14
2014,VC_PRS_UNSNT,Armenia,Female,19.34
2014,VC_PRS_UNSNT,Armenia,Both sexes,28.69
2015,VC_PRS_UNSNT,Armenia,Both sexes,28.76
2015,VC_PRS_UNSNT,Armenia,Male,28.8
2015,VC_PRS_UNSNT,Armenia,Female,27.91
2016,VC_PRS_UNSNT,Armenia,Both sexes,31.31
2016,VC_PRS_UNSNT,Armenia,Male,31.65
2016,VC_PRS_UNSNT,Armenia,Female,23.03
2017,VC_PRS_UNSNT,Armenia,Both sexes,36.68
2017,VC_PRS_UNSNT,Armenia,Male,36.88
2017,VC_PRS_UNSNT,Armenia,Female,31.2
2018,VC_PRS_UNSNT,Armenia,Female,34.72
2018,VC_PRS_UNSNT,Armenia,Both sexes,41.0
2018,VC_PRS_UNSNT,Armenia,Male,41.2
2019,VC_PRS_UNSNT,Armenia,Both sexes,45.79
2020,VC_PRS_UNSNT,Armenia,Both sexes,46.47
2020,VC_PRS_UNSNT,Armenia,Male,46.69
2020,VC_PRS_UNSNT,Armenia,Female,36.96
2021,VC_PRS_UNSNT,Armenia,Both sexes,57.19
2005,VC_PRS_UNSNT,Belgium,Both sexes,37.87
2010,VC_PRS_UNSNT,Belgium,Both sexes,35.15
2012,VC_PRS_UNSNT,Belgium,Both sexes,32.11
2015,VC_PRS_UNSNT,Belgium,Both sexes,27.46
2017,VC_PRS_UNSNT,Belgium,Both sexes,34.25
2018,VC_PRS_UNSNT,Belgium,Both sexes,34.95
2010,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,17.9
2011,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,14.58
2012,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,12.09
2013,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,11.66
2014,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,12.14
2015,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,15.05
2016,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,15.36
2017,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,15.43
2018,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,28.08
2019,VC_PRS_UNSNT,Bosnia and Herzegovina,Male,31.06
2019,VC_PRS_UNSNT,Bosnia and Herzegovina,Both sexes,31.82
2019,VC_PRS_UNSNT,Bosnia and Herzegovina,Female,50.46
2020,VC_PRS_UNSNT,Bosnia and Herzegovina,Female,72.0
