Year,SeriesCode,Страна ,Value
2019,VC_DSR_CHLN,Sweden,0.0
2020,VC_DSR_CHLN,Sweden,0.0
2017,VC_DSR_CHLN,Таджикистан,0.0
2018,VC_DSR_CHLN,Таджикистан,0.0
2019,VC_DSR_CHLN,Таджикистан,0.0
2019,VC_DSR_CHLN,United Arab Emirates,0.0
2020,VC_DSR_CHLN,United Arab Emirates,0.0
2019,VC_DSR_CHLN,Туркменистан,0.0
2006,VC_DSR_CHLN,Ukraine,217821.78218
2008,VC_DSR_CHLN,Ukraine,1518833.53584
2009,VC_DSR_CHLN,Ukraine,1463189.23914
2010,VC_DSR_CHLN,Ukraine,1638187.40864
2017,VC_DSR_CHLN,Ukraine,300790.32658
2018,VC_DSR_CHLN,Ukraine,137377.25409
2019,VC_DSR_CHLN,Ukraine,351458.58483
2020,VC_DSR_CHLN,Ukraine,390542.74321
2021,VC_DSR_CHLN,Ukraine,13907.7629
2019,VC_DSR_CHLN,Узбекистан,0.0
2005,VC_DSR_CHLN,Albania,0.0
2006,VC_DSR_CHLN,Albania,0.0
2007,VC_DSR_CHLN,Albania,0.0
2008,VC_DSR_CHLN,Albania,0.0
2009,VC_DSR_CHLN,Albania,0.0
2010,VC_DSR_CHLN,Albania,0.0
2011,VC_DSR_CHLN,Albania,0.0
2012,VC_DSR_CHLN,Albania,0.0
2013,VC_DSR_CHLN,Albania,0.0
2014,VC_DSR_CHLN,Albania,0.0
2015,VC_DSR_CHLN,Albania,0.0
2016,VC_DSR_CHLN,Albania,0.0
2018,VC_DSR_CHLN,Albania,0.0
2019,VC_DSR_CHLN,Albania,0.0
2020,VC_DSR_CHLN,Albania,0.0
2019,VC_DSR_CHLN,Armenia,0.0
2020,VC_DSR_CHLN,Armenia,0.0
2021,VC_DSR_CHLN,Armenia,0.0
2005,VC_DSR_CHLN,Bulgaria,0.0
2006,VC_DSR_CHLN,Bulgaria,0.0
2008,VC_DSR_CHLN,Bulgaria,0.0
2009,VC_DSR_CHLN,Bulgaria,0.0
2010,VC_DSR_CHLN,Bulgaria,0.0
2011,VC_DSR_CHLN,Bulgaria,0.0
2012,VC_DSR_CHLN,Bulgaria,673455.97898
2013,VC_DSR_CHLN,Bulgaria,0.0
2014,VC_DSR_CHLN,Bulgaria,0.0
2015,VC_DSR_CHLN,Bulgaria,42507.36794
2017,VC_DSR_CHLN,Bulgaria,9795.448
2018,VC_DSR_CHLN,Bulgaria,4358479.17924
2019,VC_DSR_CHLN,Bulgaria,67544.36176
2020,VC_DSR_CHLN,Bulgaria,0.0
2015,VC_DSR_CHLN,Belarus,0.0
2016,VC_DSR_CHLN,Belarus,0.0
2017,VC_DSR_CHLN,Belarus,0.0
2018,VC_DSR_CHLN,Belarus,0.0
2019,VC_DSR_CHLN,Belarus,0.0
2020,VC_DSR_CHLN,Belarus,0.0
2021,VC_DSR_CHLN,Belarus,0.0
2009,VC_DSR_CHLN,Chile,0.0
2013,VC_DSR_CHLN,Chile,0.0
2018,VC_DSR_CHLN,Chile,0.0
2019,VC_DSR_CHLN,Chile,0.0
2020,VC_DSR_CHLN,Chile,0.0
2021,VC_DSR_CHLN,Chile,0.0
2005,VC_DSR_CHLN,Colombia,0.0
2016,VC_DSR_CHLN,Colombia,0.0
2020,VC_DSR_CHLN,Colombia,14736908.76698
2021,VC_DSR_CHLN,Colombia,14369821.26865
2005,VC_DSR_CHLN,Costa Rica,0.0
2006,VC_DSR_CHLN,Costa Rica,0.0
2007,VC_DSR_CHLN,Costa Rica,0.0
2008,VC_DSR_CHLN,Costa Rica,0.0
2009,VC_DSR_CHLN,Costa Rica,0.0
2010,VC_DSR_CHLN,Costa Rica,0.0
2011,VC_DSR_CHLN,Costa Rica,0.0
2012,VC_DSR_CHLN,Costa Rica,0.0
2013,VC_DSR_CHLN,Costa Rica,0.0
2014,VC_DSR_CHLN,Costa Rica,0.0
2015,VC_DSR_CHLN,Costa Rica,0.0
2016,VC_DSR_CHLN,Costa Rica,0.0
2017,VC_DSR_CHLN,Costa Rica,0.0
2018,VC_DSR_CHLN,Costa Rica,0.0
2019,VC_DSR_CHLN,Costa Rica,0.0
2020,VC_DSR_CHLN,Costa Rica,0.0
2021,VC_DSR_CHLN,Costa Rica,14817.27939
2017,VC_DSR_CHLN,Croatia,4911659.12898
2005,VC_DSR_CHLN,Estonia,0.0
2006,VC_DSR_CHLN,Estonia,0.0
2007,VC_DSR_CHLN,Estonia,0.0
2008,VC_DSR_CHLN,Estonia,0.0
2009,VC_DSR_CHLN,Estonia,0.0
2010,VC_DSR_CHLN,Estonia,0.0
2011,VC_DSR_CHLN,Estonia,0.0
2012,VC_DSR_CHLN,Estonia,0.0
2013,VC_DSR_CHLN,Estonia,0.0
2014,VC_DSR_CHLN,Estonia,0.0
2015,VC_DSR_CHLN,Estonia,0.0
2016,VC_DSR_CHLN,Estonia,0.0
2017,VC_DSR_CHLN,Estonia,0.0
2018,VC_DSR_CHLN,Estonia,0.0
2015,VC_DSR_CHLN,Finland,0.0
2016,VC_DSR_CHLN,Finland,0.0
2017,VC_DSR_CHLN,Finland,0.0
2018,VC_DSR_CHLN,Finland,0.0
2019,VC_DSR_CHLN,Finland,0.0
2015,VC_DSR_CHLN,Georgia,0.0
2016,VC_DSR_CHLN,Georgia,0.0
2017,VC_DSR_CHLN,Georgia,0.0
2018,VC_DSR_CHLN,Georgia,0.0
