Year,SeriesCode,GeoAreaName,Value
2005,"VC_DSR_HSDN","Albania",2
2006,"VC_DSR_HSDN","Albania",0
2007,"VC_DSR_HSDN","Albania",1
2008,"VC_DSR_HSDN","Albania",0
2009,"VC_DSR_HSDN","Albania",2
2010,"VC_DSR_HSDN","Albania",9
2011,"VC_DSR_HSDN","Albania",5
2012,"VC_DSR_HSDN","Albania",1
2013,"VC_DSR_HSDN","Albania",1
2014,"VC_DSR_HSDN","Albania",0
2015,"VC_DSR_HSDN","Albania",6
2016,"VC_DSR_HSDN","Albania",5
2018,"VC_DSR_HSDN","Albania",1
2019,"VC_DSR_HSDN","Albania",3
2020,"VC_DSR_HSDN","Albania",2
2015,"VC_DSR_HSDN","Australia",3
2016,"VC_DSR_HSDN","Australia",1
2017,"VC_DSR_HSDN","Australia",0
2018,"VC_DSR_HSDN","Australia",0
2019,"VC_DSR_HSDN","Australia",4
2020,"VC_DSR_HSDN","Australia",6
2021,"VC_DSR_HSDN","Australia",1
2018,"VC_DSR_HSDN","Austria",1
2017,"VC_DSR_HSDN","Armenia",0
2018,"VC_DSR_HSDN","Armenia",0
2019,"VC_DSR_HSDN","Armenia",0
2020,"VC_DSR_HSDN","Armenia",0
2021,"VC_DSR_HSDN","Armenia",0
2005,"VC_DSR_HSDN","Bulgaria",14
2006,"VC_DSR_HSDN","Bulgaria",0
2007,"VC_DSR_HSDN","Bulgaria",1
2008,"VC_DSR_HSDN","Bulgaria",2
2009,"VC_DSR_HSDN","Bulgaria",0
2010,"VC_DSR_HSDN","Bulgaria",2
2011,"VC_DSR_HSDN","Bulgaria",0
2012,"VC_DSR_HSDN","Bulgaria",3
2013,"VC_DSR_HSDN","Bulgaria",0
2014,"VC_DSR_HSDN","Bulgaria",2
2015,"VC_DSR_HSDN","Bulgaria",2
2016,"VC_DSR_HSDN","Bulgaria",2
2017,"VC_DSR_HSDN","Bulgaria",3
2018,"VC_DSR_HSDN","Bulgaria",1
2019,"VC_DSR_HSDN","Bulgaria",0
2020,"VC_DSR_HSDN","Bulgaria",2
2015,"VC_DSR_HSDN","Belarus",0
2016,"VC_DSR_HSDN","Belarus",0
2017,"VC_DSR_HSDN","Belarus",0
2018,"VC_DSR_HSDN","Belarus",0
