Year,SeriesCode,GeoAreaName,Sex,Value
2010,"SH_STA_POISN","Armenia","FEMALE",0.6
2010,"SH_STA_POISN","Armenia","MALE",1.8
2010,"SH_STA_POISN","Armenia","BOTHSEX",1.2
2015,"SH_STA_POISN","Armenia","BOTHSEX",0.9
2015,"SH_STA_POISN","Armenia","FEMALE",1.0
2015,"SH_STA_POISN","Armenia","MALE",0.8
2019,"SH_STA_POISN","Armenia","BOTHSEX",0.7
2019,"SH_STA_POISN","Armenia","FEMALE",0.5
2019,"SH_STA_POISN","Armenia","MALE",0.8
2000,"SH_STA_POISN","Belgium","BOTHSEX",0.5
2000,"SH_STA_POISN","Belgium","FEMALE",0.4
2000,"SH_STA_POISN","Belgium","MALE",0.6
2005,"SH_STA_POISN","Belgium","BOTHSEX",0.5
2005,"SH_STA_POISN","Belgium","MALE",0.5
2005,"SH_STA_POISN","Belgium","FEMALE",0.4
2010,"SH_STA_POISN","Belgium","BOTHSEX",0.6
2010,"SH_STA_POISN","Belgium","FEMALE",0.5
2010,"SH_STA_POISN","Belgium","MALE",0.6
2015,"SH_STA_POISN","Belgium","MALE",0.5
2015,"SH_STA_POISN","Belgium","BOTHSEX",0.4
2015,"SH_STA_POISN","Belgium","FEMALE",0.4
2019,"SH_STA_POISN","Belgium","BOTHSEX",0.4
2019,"SH_STA_POISN","Belgium","FEMALE",0.3
2019,"SH_STA_POISN","Belgium","MALE",0.4
2000,"SH_STA_POISN","Bosnia and Herzegovina","MALE",1.0
2000,"SH_STA_POISN","Bosnia and Herzegovina","BOTHSEX",0.7
2000,"SH_STA_POISN","Bosnia and Herzegovina","FEMALE",0.4
2000,"SH_STA_POISN","Serbia","MALE",0.7
2000,"SH_STA_POISN","Serbia","BOTHSEX",0.5
2000,"SH_STA_POISN","Serbia","FEMALE",0.3
2005,"SH_STA_POISN","Serbia","BOTHSEX",0.6
2005,"SH_STA_POISN","Serbia","FEMALE",0.3
2005,"SH_STA_POISN","Serbia","MALE",0.9
2010,"SH_STA_POISN","Serbia","BOTHSEX",0.6
2010,"SH_STA_POISN","Serbia","FEMALE",0.4
2010,"SH_STA_POISN","Serbia","MALE",0.8
2005,"SH_STA_POISN","Bosnia and Herzegovina","BOTHSEX",0.5
2005,"SH_STA_POISN","Bosnia and Herzegovina","FEMALE",0.3
2005,"SH_STA_POISN","Bosnia and Herzegovina","MALE",0.6
2010,"SH_STA_POISN","Bosnia and Herzegovina","BOTHSEX",0.4
2010,"SH_STA_POISN","Bosnia and Herzegovina","FEMALE",0.3
2010,"SH_STA_POISN","Bosnia and Herzegovina","MALE",0.5
2015,"SH_STA_POISN","Bosnia and Herzegovina","BOTHSEX",0.4
2015,"SH_STA_POISN","Bosnia and Herzegovina","FEMALE",0.3
2015,"SH_STA_POISN","Bosnia and Herzegovina","MALE",0.5
2015,"SH_STA_POISN","Serbia","BOTHSEX",0.4
2015,"SH_STA_POISN","Serbia","MALE",0.4
2015,"SH_STA_POISN","Serbia","FEMALE",0.3
2019,"SH_STA_POISN","Serbia","BOTHSEX",0.3
2019,"SH_STA_POISN","Serbia","FEMALE",0.2
2019,"SH_STA_POISN","Serbia","MALE",0.3
2000,"SH_STA_POISN","Slovakia","BOTHSEX",1.1
2000,"SH_STA_POISN","Slovakia","FEMALE",0.3
2000,"SH_STA_POISN","Slovakia","MALE",1.9
2019,"SH_STA_POISN","Bosnia and Herzegovina","FEMALE",0.3
2019,"SH_STA_POISN","Bosnia and Herzegovina","MALE",0.5
2019,"SH_STA_POISN","Bosnia and Herzegovina","BOTHSEX",0.4
2000,"SH_STA_POISN","Bulgaria","BOTHSEX",1.0
2000,"SH_STA_POISN","Bulgaria","FEMALE",0.5
2000,"SH_STA_POISN","Bulgaria","MALE",1.5
2005,"SH_STA_POISN","Bulgaria","BOTHSEX",1.1
2005,"SH_STA_POISN","Bulgaria","FEMALE",0.5
2005,"SH_STA_POISN","Bulgaria","MALE",1.8
2005,"SH_STA_POISN","Slovakia","FEMALE",0.4
2005,"SH_STA_POISN","Slovakia","MALE",1.0
2005,"SH_STA_POISN","Slovakia","BOTHSEX",0.7
2010,"SH_STA_POISN","Slovakia","FEMALE",0.4
2010,"SH_STA_POISN","Slovakia","MALE",0.9
2010,"SH_STA_POISN","Slovakia","BOTHSEX",0.6
2015,"SH_STA_POISN","Slovakia","BOTHSEX",0.6
2015,"SH_STA_POISN","Slovakia","FEMALE",0.3
2015,"SH_STA_POISN","Slovakia","MALE",0.8
2019,"SH_STA_POISN","Slovakia","BOTHSEX",0.5
2019,"SH_STA_POISN","Slovakia","MALE",0.8
2019,"SH_STA_POISN","Slovakia","FEMALE",0.3
2000,"SH_STA_POISN","Viet Nam","BOTHSEX",1.2
2000,"SH_STA_POISN","Viet Nam","FEMALE",0.4
2000,"SH_STA_POISN","Viet Nam","MALE",2.1
2005,"SH_STA_POISN","Viet Nam","BOTHSEX",1.1
2005,"SH_STA_POISN","Viet Nam","FEMALE",0.4
2005,"SH_STA_POISN","Viet Nam","MALE",1.8
2010,"SH_STA_POISN","Viet Nam","BOTHSEX",1.1
2010,"SH_STA_POISN","Viet Nam","FEMALE",0.3
2010,"SH_STA_POISN","Viet Nam","MALE",1.8
2015,"SH_STA_POISN","Viet Nam","BOTHSEX",0.9
2015,"SH_STA_POISN","Viet Nam","FEMALE",0.2
2015,"SH_STA_POISN","Viet Nam","MALE",1.6
2019,"SH_STA_POISN","Viet Nam","MALE",1.5
2019,"SH_STA_POISN","Viet Nam","BOTHSEX",0.9
2019,"SH_STA_POISN","Viet Nam","FEMALE",0.2
2000,"SH_STA_POISN","Slovenia","BOTHSEX",0.5
2000,"SH_STA_POISN","Slovenia","FEMALE",0.1
2000,"SH_STA_POISN","Slovenia","MALE",0.9
2005,"SH_STA_POISN","Slovenia","BOTHSEX",0.6
2005,"SH_STA_POISN","Slovenia","MALE",0.9
2005,"SH_STA_POISN","Slovenia","FEMALE",0.2
2010,"SH_STA_POISN","Slovenia","BOTHSEX",0.5
2010,"SH_STA_POISN","Slovenia","FEMALE",0.2
2010,"SH_STA_POISN","Slovenia","MALE",0.7
2010,"SH_STA_POISN","Bulgaria","MALE",1.3
2010,"SH_STA_POISN","Bulgaria","BOTHSEX",0.8
2010,"SH_STA_POISN","Bulgaria","FEMALE",0.3
2015,"SH_STA_POISN","Bulgaria","BOTHSEX",0.8
2015,"SH_STA_POISN","Bulgaria","FEMALE",0.6
2015,"SH_STA_POISN","Bulgaria","MALE",0.9
2019,"SH_STA_POISN","Bulgaria","BOTHSEX",0.5
2019,"SH_STA_POISN","Bulgaria","MALE",0.7
2019,"SH_STA_POISN","Bulgaria","FEMALE",0.4
2000,"SH_STA_POISN","Albania","BOTHSEX",0.8
2000,"SH_STA_POISN","Albania","FEMALE",0.6
2000,"SH_STA_POISN","Albania","MALE",1.0
2005,"SH_STA_POISN","Albania","MALE",0.7
2005,"SH_STA_POISN","Albania","BOTHSEX",0.6
2005,"SH_STA_POISN","Albania","FEMALE",0.4
2010,"SH_STA_POISN","Albania","BOTHSEX",0.5
2010,"SH_STA_POISN","Albania","FEMALE",0.4
2010,"SH_STA_POISN","Albania","MALE",0.6
2000,"SH_STA_POISN","Belarus","FEMALE",3.2
2000,"SH_STA_POISN","Belarus","MALE",13.6
2000,"SH_STA_POISN","Belarus","BOTHSEX",8.1
2005,"SH_STA_POISN","Belarus","FEMALE",2.9
2005,"SH_STA_POISN","Belarus","MALE",12.1
2005,"SH_STA_POISN","Belarus","BOTHSEX",7.2
2010,"SH_STA_POISN","Belarus","BOTHSEX",4.8
2010,"SH_STA_POISN","Belarus","FEMALE",2.1
2010,"SH_STA_POISN","Belarus","MALE",7.9
2015,"SH_STA_POISN","Slovenia","BOTHSEX",0.4
2015,"SH_STA_POISN","Slovenia","FEMALE",0.2
2015,"SH_STA_POISN","Slovenia","MALE",0.6
2019,"SH_STA_POISN","Slovenia","BOTHSEX",0.2
2019,"SH_STA_POISN","Slovenia","MALE",0.3
2019,"SH_STA_POISN","Slovenia","FEMALE",0.1
2000,"SH_STA_POISN","Spain","BOTHSEX",0.4
2000,"SH_STA_POISN","Spain","FEMALE",0.3
2000,"SH_STA_POISN","Spain","MALE",0.6
2015,"SH_STA_POISN","Albania","BOTHSEX",0.3
2015,"SH_STA_POISN","Albania","FEMALE",0.3
2015,"SH_STA_POISN","Albania","MALE",0.4
2019,"SH_STA_POISN","Albania","BOTHSEX",0.3
2019,"SH_STA_POISN","Albania","FEMALE",0.2
2019,"SH_STA_POISN","Albania","MALE",0.4
2000,"SH_STA_POISN","Azerbaijan","MALE",1.9
2000,"SH_STA_POISN","Azerbaijan","BOTHSEX",1.3
2000,"SH_STA_POISN","Azerbaijan","FEMALE",0.8
2005,"SH_STA_POISN","Spain","BOTHSEX",0.6
2005,"SH_STA_POISN","Spain","FEMALE",0.4
2005,"SH_STA_POISN","Spain","MALE",0.9
2010,"SH_STA_POISN","Spain","BOTHSEX",0.5
2010,"SH_STA_POISN","Spain","FEMALE",0.2
2010,"SH_STA_POISN","Spain","MALE",0.7
2015,"SH_STA_POISN","Spain","BOTHSEX",0.3
2015,"SH_STA_POISN","Spain","FEMALE",0.2
2015,"SH_STA_POISN","Spain","MALE",0.5
2005,"SH_STA_POISN","Azerbaijan","BOTHSEX",1.0
2005,"SH_STA_POISN","Azerbaijan","FEMALE",0.6
2005,"SH_STA_POISN","Azerbaijan","MALE",1.4
2010,"SH_STA_POISN","Azerbaijan","BOTHSEX",1.0
2010,"SH_STA_POISN","Azerbaijan","MALE",1.3
2010,"SH_STA_POISN","Azerbaijan","FEMALE",0.6
2015,"SH_STA_POISN","Azerbaijan","MALE",1.3
2015,"SH_STA_POISN","Azerbaijan","FEMALE",0.6
2015,"SH_STA_POISN","Azerbaijan","BOTHSEX",0.9
2019,"SH_STA_POISN","Spain","FEMALE",0.2
2019,"SH_STA_POISN","Spain","BOTHSEX",0.4
2019,"SH_STA_POISN","Spain","MALE",0.5
2000,"SH_STA_POISN","Sweden","FEMALE",0.1
2000,"SH_STA_POISN","Sweden","MALE",0.3
2000,"SH_STA_POISN","Sweden","BOTHSEX",0.2
2005,"SH_STA_POISN","Sweden","BOTHSEX",0.2
2005,"SH_STA_POISN","Sweden","MALE",0.3
2005,"SH_STA_POISN","Sweden","FEMALE",0.1
2019,"SH_STA_POISN","Azerbaijan","FEMALE",0.6
2019,"SH_STA_POISN","Azerbaijan","MALE",1.3
2019,"SH_STA_POISN","Azerbaijan","BOTHSEX",0.9
