Year,SeriesCode,GeoAreaName,Value
2010,"SH_TRP_INTVN","Cyprus",1
2011,"SH_TRP_INTVN","Cyprus",3
2012,"SH_TRP_INTVN","Cyprus",5
2013,"SH_TRP_INTVN","Cyprus",0
2014,"SH_TRP_INTVN","Cyprus",0
2015,"SH_TRP_INTVN","Cyprus",3
2016,"SH_TRP_INTVN","Cyprus",1
2017,"SH_TRP_INTVN","Cyprus",4
2018,"SH_TRP_INTVN","Cyprus",2
2019,"SH_TRP_INTVN","Cyprus",0
2020,"SH_TRP_INTVN","Cyprus",1
2021,"SH_TRP_INTVN","Cyprus",1
2010,"SH_TRP_INTVN","Czechia",5
2011,"SH_TRP_INTVN","Czechia",0
2012,"SH_TRP_INTVN","Czechia",0
2013,"SH_TRP_INTVN","Czechia",2
2014,"SH_TRP_INTVN","Czechia",6
2015,"SH_TRP_INTVN","Czechia",3
2016,"SH_TRP_INTVN","Czechia",4
2017,"SH_TRP_INTVN","Czechia",1
2018,"SH_TRP_INTVN","Czechia",3
2019,"SH_TRP_INTVN","Czechia",0
2020,"SH_TRP_INTVN","Czechia",3
2021,"SH_TRP_INTVN","Czechia",1
2010,"SH_TRP_INTVN","Denmark",0
2011,"SH_TRP_INTVN","Denmark",0
2012,"SH_TRP_INTVN","Denmark",0
2013,"SH_TRP_INTVN","Denmark",0
2014,"SH_TRP_INTVN","Denmark",0
2015,"SH_TRP_INTVN","Denmark",0
2016,"SH_TRP_INTVN","Denmark",0
2017,"SH_TRP_INTVN","Denmark",0
2018,"SH_TRP_INTVN","Denmark",0
2019,"SH_TRP_INTVN","Denmark",0
2020,"SH_TRP_INTVN","Denmark",0
2021,"SH_TRP_INTVN","Denmark",0
2010,"SH_TRP_INTVN","Estonia",0
2011,"SH_TRP_INTVN","Estonia",0
2012,"SH_TRP_INTVN","Estonia",3
2013,"SH_TRP_INTVN","Estonia",3
2014,"SH_TRP_INTVN","Estonia",10
2015,"SH_TRP_INTVN","Estonia",12
2016,"SH_TRP_INTVN","Estonia",9
2017,"SH_TRP_INTVN","Estonia",9
2018,"SH_TRP_INTVN","Estonia",0
2019,"SH_TRP_INTVN","Estonia",0
2020,"SH_TRP_INTVN","Estonia",1
2021,"SH_TRP_INTVN","Estonia",0
2010,"SH_TRP_INTVN","Finland",1
2011,"SH_TRP_INTVN","Finland",1
2012,"SH_TRP_INTVN","Finland",4
2013,"SH_TRP_INTVN","Finland",4
2014,"SH_TRP_INTVN","Finland",0
2015,"SH_TRP_INTVN","Finland",2
2016,"SH_TRP_INTVN","Finland",4
2017,"SH_TRP_INTVN","Finland",5
2018,"SH_TRP_INTVN","Finland",1
2019,"SH_TRP_INTVN","Finland",8
2020,"SH_TRP_INTVN","Finland",3
2021,"SH_TRP_INTVN","Finland",5
2010,"SH_TRP_INTVN","France",640
2011,"SH_TRP_INTVN","France",131
2012,"SH_TRP_INTVN","France",174
2013,"SH_TRP_INTVN","France",317
2014,"SH_TRP_INTVN","France",259
2015,"SH_TRP_INTVN","France",222
2016,"SH_TRP_INTVN","France",346
2017,"SH_TRP_INTVN","France",337
2018,"SH_TRP_INTVN","France",93
2019,"SH_TRP_INTVN","France",91
2020,"SH_TRP_INTVN","France",120
2021,"SH_TRP_INTVN","France",88
2010,"SH_TRP_INTVN","Georgia",147
2011,"SH_TRP_INTVN","Georgia",130
2012,"SH_TRP_INTVN","Georgia",114
2013,"SH_TRP_INTVN","Georgia",125
2014,"SH_TRP_INTVN","Georgia",59
2015,"SH_TRP_INTVN","Georgia",65
2016,"SH_TRP_INTVN","Georgia",412310
2017,"SH_TRP_INTVN","Georgia",412310
2018,"SH_TRP_INTVN","Georgia",412310
2019,"SH_TRP_INTVN","Georgia",48
2020,"SH_TRP_INTVN","Georgia",81
2021,"SH_TRP_INTVN","Georgia",16
2010,"SH_TRP_INTVN","Germany",712
2011,"SH_TRP_INTVN","Germany",434
2012,"SH_TRP_INTVN","Germany",735
2013,"SH_TRP_INTVN","Germany",1004
2014,"SH_TRP_INTVN","Germany",751
2015,"SH_TRP_INTVN","Germany",867
2016,"SH_TRP_INTVN","Germany",1129
2017,"SH_TRP_INTVN","Germany",750
2018,"SH_TRP_INTVN","Germany",141
2019,"SH_TRP_INTVN","Germany",113
2020,"SH_TRP_INTVN","Germany",116
2021,"SH_TRP_INTVN","Germany",131
2010,"SH_TRP_INTVN","Greece",41
2011,"SH_TRP_INTVN","Greece",60
2012,"SH_TRP_INTVN","Greece",71
2013,"SH_TRP_INTVN","Greece",87
2014,"SH_TRP_INTVN","Greece",100
2015,"SH_TRP_INTVN","Greece",81
2016,"SH_TRP_INTVN","Greece",79
2017,"SH_TRP_INTVN","Greece",100
2018,"SH_TRP_INTVN","Greece",51
2019,"SH_TRP_INTVN","Greece",22
2020,"SH_TRP_INTVN","Greece",41
2021,"SH_TRP_INTVN","Greece",24
2010,"SH_TRP_INTVN","Hungary",16
2011,"SH_TRP_INTVN","Hungary",13
2012,"SH_TRP_INTVN","Hungary",9
2013,"SH_TRP_INTVN","Hungary",15
2014,"SH_TRP_INTVN","Hungary",8
2015,"SH_TRP_INTVN","Hungary",14
2016,"SH_TRP_INTVN","Hungary",29
2017,"SH_TRP_INTVN","Hungary",19
2018,"SH_TRP_INTVN","Hungary",0
2019,"SH_TRP_INTVN","Hungary",0
2020,"SH_TRP_INTVN","Hungary",1
2021,"SH_TRP_INTVN","Hungary",0
2010,"SH_TRP_INTVN","Iceland",0
2011,"SH_TRP_INTVN","Iceland",0
2012,"SH_TRP_INTVN","Iceland",0
2013,"SH_TRP_INTVN","Iceland",0
2014,"SH_TRP_INTVN","Iceland",0
2015,"SH_TRP_INTVN","Iceland",0
2016,"SH_TRP_INTVN","Iceland",0
2017,"SH_TRP_INTVN","Iceland",1
2018,"SH_TRP_INTVN","Iceland",0
2019,"SH_TRP_INTVN","Iceland",0
2020,"SH_TRP_INTVN","Iceland",0
2021,"SH_TRP_INTVN","Iceland",0
2010,"SH_TRP_INTVN","India",837413970
2011,"SH_TRP_INTVN","India",846009271
2012,"SH_TRP_INTVN","India",840500519
2013,"SH_TRP_INTVN","India",748197377
2014,"SH_TRP_INTVN","India",745451390
2015,"SH_TRP_INTVN","India",667768672
2016,"SH_TRP_INTVN","India",631095664
2017,"SH_TRP_INTVN","India",689741667
2018,"SH_TRP_INTVN","India",696937272
2019,"SH_TRP_INTVN","India",733660997
2020,"SH_TRP_INTVN","India",751758629
2021,"SH_TRP_INTVN","India",677290119
2010,"SH_TRP_INTVN","Albania",61
2011,"SH_TRP_INTVN","Albania",53
2012,"SH_TRP_INTVN","Albania",53
2013,"SH_TRP_INTVN","Albania",55
2014,"SH_TRP_INTVN","Albania",33
2015,"SH_TRP_INTVN","Albania",16
2016,"SH_TRP_INTVN","Albania",21
2017,"SH_TRP_INTVN","Albania",22
2018,"SH_TRP_INTVN","Albania",47
2019,"SH_TRP_INTVN","Albania",9
2020,"SH_TRP_INTVN","Albania",6
2021,"SH_TRP_INTVN","Albania",21
2010,"SH_TRP_INTVN","Ireland",1
2011,"SH_TRP_INTVN","Ireland",0
2012,"SH_TRP_INTVN","Ireland",5
2013,"SH_TRP_INTVN","Ireland",5
2014,"SH_TRP_INTVN","Ireland",14
2015,"SH_TRP_INTVN","Ireland",5
2016,"SH_TRP_INTVN","Ireland",20
2017,"SH_TRP_INTVN","Ireland",10
2018,"SH_TRP_INTVN","Ireland",0
2019,"SH_TRP_INTVN","Ireland",0
