Year,SeriesCode,Country,Value
2016,DC_OSSD_MPF,Mexico,50.59882
2017,DC_OSSD_MPF,Mexico,770.2723
2018,DC_OSSD_MPF,Mexico,480.88676
2019,DC_OSSD_MPF,Mexico,874.73359
2020,DC_OSSD_MPF,Mexico,1357.98476
2021,DC_OSSD_MPF,Mexico,1013.25535
2016,DC_OSSD_MPF,Moldova,12.61389
2017,DC_OSSD_MPF,Moldova,0.66642
2018,DC_OSSD_MPF,Moldova,100.5866
2019,DC_OSSD_MPF,Moldova,11.8277
2020,DC_OSSD_MPF,Moldova,210.93168
2021,DC_OSSD_MPF,Moldova,39.95007
2016,DC_OSSD_MPF,Albania,146.15124
2017,DC_OSSD_MPF,Albania,5.41314
2018,DC_OSSD_MPF,Albania,2050.66567
2019,DC_OSSD_MPF,Albania,0.91794
2020,DC_OSSD_MPF,Albania,106.84636
2021,DC_OSSD_MPF,Albania,163.14834
2017,DC_OSSD_MPF,Montenegro,314.55484
2018,DC_OSSD_MPF,Montenegro,16.00258
2019,DC_OSSD_MPF,Montenegro,2.93422
2020,DC_OSSD_MPF,Montenegro,390.49285
2021,DC_OSSD_MPF,Montenegro,34.63709
2016,DC_OSSD_MPF,Serbia,701.34691
2016,DC_OSSD_MPF,Azerbaijan,78.80793
2017,DC_OSSD_MPF,Azerbaijan,524.5
2018,DC_OSSD_MPF,Azerbaijan,750.27075
2019,DC_OSSD_MPF,Azerbaijan,1.89857
2020,DC_OSSD_MPF,Azerbaijan,2.63762
2021,DC_OSSD_MPF,Azerbaijan,0.06571
2017,DC_OSSD_MPF,Serbia,146.90034
2018,DC_OSSD_MPF,Serbia,887.30466
2019,DC_OSSD_MPF,Serbia,507.02645
2020,DC_OSSD_MPF,Serbia,394.66041
2021,DC_OSSD_MPF,Serbia,582.02188
2016,DC_OSSD_MPF,Viet Nam,127.62564
2017,DC_OSSD_MPF,Viet Nam,5.09137
2018,DC_OSSD_MPF,Viet Nam,457.40087
2019,DC_OSSD_MPF,Viet Nam,866.76376
2020,DC_OSSD_MPF,Viet Nam,380.0419
2021,DC_OSSD_MPF,Viet Nam,1809.09186
2016,DC_OSSD_MPF,Tajikistan,1.08052
2017,DC_OSSD_MPF,Tajikistan,6.17026
2018,DC_OSSD_MPF,Tajikistan,5.15
2019,DC_OSSD_MPF,Tajikistan,8.32566
2020,DC_OSSD_MPF,Tajikistan,0.52763
2021,DC_OSSD_MPF,Tajikistan,0.08732
2016,DC_OSSD_MPF,Türkiye,3732.95803
2017,DC_OSSD_MPF,Türkiye,1153.81763
2018,DC_OSSD_MPF,Türkiye,2930.90122
2019,DC_OSSD_MPF,Türkiye,2467.51501
2020,DC_OSSD_MPF,Türkiye,1161.79769
2021,DC_OSSD_MPF,Türkiye,1727.28591
2016,DC_OSSD_MPF,Turkmenistan,2.25134
2017,DC_OSSD_MPF,Turkmenistan,7.32517
2019,DC_OSSD_MPF,Turkmenistan,0.00497
