Year,SeriesCode,Country,Value
2010,ER_FFS_CMPT_GDP,Albania,0.0
2011,ER_FFS_CMPT_GDP,Albania,0.0
2012,ER_FFS_CMPT_GDP,Albania,3.13741
2013,ER_FFS_CMPT_GDP,Albania,1.73587
2014,ER_FFS_CMPT_GDP,Albania,1.16699
2015,ER_FFS_CMPT_GDP,Albania,0.0
2016,ER_FFS_CMPT_GDP,Albania,0.0
2017,ER_FFS_CMPT_GDP,Albania,0.0
2018,ER_FFS_CMPT_GDP,Albania,0.0
2021,ER_FFS_CMPT_GDP,Slovenia,0.24934
2010,ER_FFS_CMPT_GDP,Spain,0.39061
2011,ER_FFS_CMPT_GDP,Spain,0.29165
2012,ER_FFS_CMPT_GDP,Spain,0.25627
2013,ER_FFS_CMPT_GDP,Spain,0.23033
2014,ER_FFS_CMPT_GDP,Spain,0.20829
2015,ER_FFS_CMPT_GDP,Spain,0.17934
2016,ER_FFS_CMPT_GDP,Spain,0.16015
2017,ER_FFS_CMPT_GDP,Spain,0.14854
2019,ER_FFS_CMPT_GDP,Albania,0.0
2020,ER_FFS_CMPT_GDP,Albania,0.0
2010,ER_FFS_CMPT_GDP,Azerbaijan,0.18995
2011,ER_FFS_CMPT_GDP,Azerbaijan,0.99164
2012,ER_FFS_CMPT_GDP,Azerbaijan,0.37357
2013,ER_FFS_CMPT_GDP,Azerbaijan,0.7273
2014,ER_FFS_CMPT_GDP,Azerbaijan,0.0
2015,ER_FFS_CMPT_GDP,Azerbaijan,0.8629
2016,ER_FFS_CMPT_GDP,Azerbaijan,2.36145
2018,ER_FFS_CMPT_GDP,Spain,0.1566
2019,ER_FFS_CMPT_GDP,Spain,0.13658
2020,ER_FFS_CMPT_GDP,Spain,0.14782
2021,ER_FFS_CMPT_GDP,Spain,0.13598
2010,ER_FFS_CMPT_GDP,Sweden,0.74783
2011,ER_FFS_CMPT_GDP,Sweden,0.68658
2012,ER_FFS_CMPT_GDP,Sweden,0.49352
2013,ER_FFS_CMPT_GDP,Sweden,0.40965
2014,ER_FFS_CMPT_GDP,Sweden,0.42359
2017,ER_FFS_CMPT_GDP,Azerbaijan,0.00012
2018,ER_FFS_CMPT_GDP,Azerbaijan,1.71849
2019,ER_FFS_CMPT_GDP,Azerbaijan,1.46823
2020,ER_FFS_CMPT_GDP,Azerbaijan,0.29528
2021,ER_FFS_CMPT_GDP,Azerbaijan,0.29418
2010,ER_FFS_CMPT_GDP,Australia,0.49026
2011,ER_FFS_CMPT_GDP,Australia,0.58806
2012,ER_FFS_CMPT_GDP,Australia,0.49576
2013,ER_FFS_CMPT_GDP,Australia,0.46063
2015,ER_FFS_CMPT_GDP,Sweden,0.28492
2016,ER_FFS_CMPT_GDP,Sweden,0.30511
2017,ER_FFS_CMPT_GDP,Sweden,0.26913
2018,ER_FFS_CMPT_GDP,Sweden,0.29044
2019,ER_FFS_CMPT_GDP,Sweden,0.30873
2020,ER_FFS_CMPT_GDP,Sweden,0.39475
2021,ER_FFS_CMPT_GDP,Sweden,0.47378
2010,ER_FFS_CMPT_GDP,Switzerland,0.30108
2011,ER_FFS_CMPT_GDP,Switzerland,0.37596
2014,ER_FFS_CMPT_GDP,Australia,0.42521
2015,ER_FFS_CMPT_GDP,Australia,0.35142
2016,ER_FFS_CMPT_GDP,Australia,0.5597
2017,ER_FFS_CMPT_GDP,Australia,0.57858
2018,ER_FFS_CMPT_GDP,Australia,0.55361
2019,ER_FFS_CMPT_GDP,Australia,0.54665
2020,ER_FFS_CMPT_GDP,Australia,0.533
2021,ER_FFS_CMPT_GDP,Australia,0.65736
2010,ER_FFS_CMPT_GDP,Austria,0.30455
2011,ER_FFS_CMPT_GDP,Austria,0.32918
2012,ER_FFS_CMPT_GDP,Austria,0.26755
2013,ER_FFS_CMPT_GDP,Austria,0.2385
2014,ER_FFS_CMPT_GDP,Austria,0.23155
2015,ER_FFS_CMPT_GDP,Austria,0.31944
2016,ER_FFS_CMPT_GDP,Austria,0.30802
2017,ER_FFS_CMPT_GDP,Austria,0.30205
2018,ER_FFS_CMPT_GDP,Austria,0.32093
2019,ER_FFS_CMPT_GDP,Austria,0.31889
2020,ER_FFS_CMPT_GDP,Austria,0.22014
