Year,SeriesCode,Country,Value
2015,SL_EMP_PCAP,Azerbaijan,-0.99
2016,SL_EMP_PCAP,Azerbaijan,-5.73
2017,SL_EMP_PCAP,Azerbaijan,-1.57
2018,SL_EMP_PCAP,Azerbaijan,-0.19
2019,SL_EMP_PCAP,Azerbaijan,1.65
2020,SL_EMP_PCAP,Azerbaijan,-5.46
2021,SL_EMP_PCAP,Azerbaijan,4.93
2022,SL_EMP_PCAP,Azerbaijan,2.69
2000,SL_EMP_PCAP,Australia,1.26
2001,SL_EMP_PCAP,Australia,0.83
2002,SL_EMP_PCAP,Australia,2.04
2003,SL_EMP_PCAP,Australia,0.84
2004,SL_EMP_PCAP,Australia,2.39
2005,SL_EMP_PCAP,Australia,-0.21
2006,SL_EMP_PCAP,Australia,0.2
2007,SL_EMP_PCAP,Australia,0.69
2008,SL_EMP_PCAP,Australia,0.75
2009,SL_EMP_PCAP,Australia,1.25
2010,SL_EMP_PCAP,Australia,0.06
2011,SL_EMP_PCAP,Australia,0.63
2012,SL_EMP_PCAP,Australia,2.75
2013,SL_EMP_PCAP,Australia,1.69
2014,SL_EMP_PCAP,Australia,1.81
2015,SL_EMP_PCAP,Australia,0.16
2016,SL_EMP_PCAP,Australia,0.97
2017,SL_EMP_PCAP,Australia,0.02
2018,SL_EMP_PCAP,Australia,0.16
2019,SL_EMP_PCAP,Australia,-0.17
2020,SL_EMP_PCAP,Australia,-0.77
2021,SL_EMP_PCAP,Australia,0.94
2022,SL_EMP_PCAP,Australia,0.12
2000,SL_EMP_PCAP,Austria,3.39
2001,SL_EMP_PCAP,Austria,0.67
2002,SL_EMP_PCAP,Austria,0.61
2003,SL_EMP_PCAP,Austria,-0.23
2004,SL_EMP_PCAP,Austria,6.38
2005,SL_EMP_PCAP,Austria,-1.17
2006,SL_EMP_PCAP,Austria,1.32
2007,SL_EMP_PCAP,Austria,1.18
2008,SL_EMP_PCAP,Austria,-0.32
2009,SL_EMP_PCAP,Austria,-3.53
2010,SL_EMP_PCAP,Austria,0.92
2011,SL_EMP_PCAP,Austria,1.93
2012,SL_EMP_PCAP,Austria,-0.08
2013,SL_EMP_PCAP,Austria,-0.47
