Year,SeriesCode,Country,Value
2016,ER_CBD_ORSPGRFA,Albania,0
2017,ER_CBD_ORSPGRFA,Albania,0
2018,ER_CBD_ORSPGRFA,Albania,0
2019,ER_CBD_ORSPGRFA,Albania,0
2020,ER_CBD_ORSPGRFA,Albania,0
2021,ER_CBD_ORSPGRFA,Albania,0
2022,ER_CBD_ORSPGRFA,Albania,1
2016,ER_CBD_ORSPGRFA,Azerbaijan,0
2017,ER_CBD_ORSPGRFA,Azerbaijan,0
2020,ER_CBD_ORSPGRFA,Kyrgyzstan,0
2021,ER_CBD_ORSPGRFA,Kyrgyzstan,0
2022,ER_CBD_ORSPGRFA,Kyrgyzstan,0
2016,ER_CBD_ORSPGRFA,Latvia,0
2017,ER_CBD_ORSPGRFA,Latvia,0
2018,ER_CBD_ORSPGRFA,Latvia,0
2019,ER_CBD_ORSPGRFA,Latvia,0
2020,ER_CBD_ORSPGRFA,Latvia,0
2021,ER_CBD_ORSPGRFA,Latvia,1
2018,ER_CBD_ORSPGRFA,Azerbaijan,0
2019,ER_CBD_ORSPGRFA,Azerbaijan,0
2020,ER_CBD_ORSPGRFA,Azerbaijan,0
2021,ER_CBD_ORSPGRFA,Azerbaijan,0
2022,ER_CBD_ORSPGRFA,Azerbaijan,0
2016,ER_CBD_ORSPGRFA,Australia,0
2017,ER_CBD_ORSPGRFA,Australia,0
2018,ER_CBD_ORSPGRFA,Australia,1
2019,ER_CBD_ORSPGRFA,Australia,1
2020,ER_CBD_ORSPGRFA,Australia,1
2021,ER_CBD_ORSPGRFA,Australia,1
2022,ER_CBD_ORSPGRFA,Australia,1
2016,ER_CBD_ORSPGRFA,Austria,0
2017,ER_CBD_ORSPGRFA,Austria,0
2018,ER_CBD_ORSPGRFA,Austria,0
2019,ER_CBD_ORSPGRFA,Austria,0
2020,ER_CBD_ORSPGRFA,Austria,0
2021,ER_CBD_ORSPGRFA,Austria,0
2022,ER_CBD_ORSPGRFA,Latvia,1
2016,ER_CBD_ORSPGRFA,Liechtenstein,0
2017,ER_CBD_ORSPGRFA,Liechtenstein,0
2018,ER_CBD_ORSPGRFA,Liechtenstein,0
2019,ER_CBD_ORSPGRFA,Liechtenstein,0
2020,ER_CBD_ORSPGRFA,Liechtenstein,0
2021,ER_CBD_ORSPGRFA,Liechtenstein,0
2022,ER_CBD_ORSPGRFA,Liechtenstein,0
2016,ER_CBD_ORSPGRFA,Lithuania,0
2017,ER_CBD_ORSPGRFA,Lithuania,0
2018,ER_CBD_ORSPGRFA,Lithuania,0
2019,ER_CBD_ORSPGRFA,Lithuania,0
2020,ER_CBD_ORSPGRFA,Lithuania,0
2021,ER_CBD_ORSPGRFA,Lithuania,0
2022,ER_CBD_ORSPGRFA,Lithuania,1
2016,ER_CBD_ORSPGRFA,Luxembourg,0
2017,ER_CBD_ORSPGRFA,Luxembourg,0
2018,ER_CBD_ORSPGRFA,Luxembourg,0
2022,ER_CBD_ORSPGRFA,Austria,0
2016,ER_CBD_ORSPGRFA,Armenia,0
2017,ER_CBD_ORSPGRFA,Armenia,0
2018,ER_CBD_ORSPGRFA,Armenia,0
2019,ER_CBD_ORSPGRFA,Armenia,0
2020,ER_CBD_ORSPGRFA,Armenia,0
2021,ER_CBD_ORSPGRFA,Armenia,1
2022,ER_CBD_ORSPGRFA,Armenia,1
2016,ER_CBD_ORSPGRFA,Belgium,0
2019,ER_CBD_ORSPGRFA,Luxembourg,0
2020,ER_CBD_ORSPGRFA,Luxembourg,0
2021,ER_CBD_ORSPGRFA,Luxembourg,0
2022,ER_CBD_ORSPGRFA,Luxembourg,0
2016,ER_CBD_ORSPGRFA,Malta,0
2017,ER_CBD_ORSPGRFA,Malta,0
2018,ER_CBD_ORSPGRFA,Malta,1
2019,ER_CBD_ORSPGRFA,Malta,1
2020,ER_CBD_ORSPGRFA,Malta,1
2021,ER_CBD_ORSPGRFA,Malta,1
2022,ER_CBD_ORSPGRFA,Malta,1
2016,ER_CBD_ORSPGRFA,Mexico,0
2017,ER_CBD_ORSPGRFA,Mexico,0
2018,ER_CBD_ORSPGRFA,Mexico,0
2019,ER_CBD_ORSPGRFA,Mexico,0
2020,ER_CBD_ORSPGRFA,Mexico,0
2021,ER_CBD_ORSPGRFA,Mexico,0
2022,ER_CBD_ORSPGRFA,Mexico,0
2017,ER_CBD_ORSPGRFA,Belgium,0
2018,ER_CBD_ORSPGRFA,Belgium,0
2019,ER_CBD_ORSPGRFA,Belgium,0
2020,ER_CBD_ORSPGRFA,Belgium,0
2021,ER_CBD_ORSPGRFA,Belgium,0
2022,ER_CBD_ORSPGRFA,Belgium,0
2016,ER_CBD_ORSPGRFA,Bosnia and Herzegovina,0
2017,ER_CBD_ORSPGRFA,Bosnia and Herzegovina,0
2018,ER_CBD_ORSPGRFA,Bosnia and Herzegovina,0
2016,ER_CBD_ORSPGRFA,Moldova,0
2017,ER_CBD_ORSPGRFA,Moldova,0
2018,ER_CBD_ORSPGRFA,Moldova,0
2019,ER_CBD_ORSPGRFA,Moldova,0
2020,ER_CBD_ORSPGRFA,Moldova,0
2021,ER_CBD_ORSPGRFA,Moldova,1
2022,ER_CBD_ORSPGRFA,Moldova,1
2016,ER_CBD_ORSPGRFA,Montenegro,0
2017,ER_CBD_ORSPGRFA,Montenegro,0
2019,ER_CBD_ORSPGRFA,Bosnia and Herzegovina,0
2020,ER_CBD_ORSPGRFA,Bosnia and Herzegovina,0
2021,ER_CBD_ORSPGRFA,Bosnia and Herzegovina,0
2022,ER_CBD_ORSPGRFA,Bosnia and Herzegovina,0
2016,ER_CBD_ORSPGRFA,Bulgaria,0
2017,ER_CBD_ORSPGRFA,Bulgaria,0
2018,ER_CBD_ORSPGRFA,Bulgaria,0
2019,ER_CBD_ORSPGRFA,Bulgaria,0
2020,ER_CBD_ORSPGRFA,Bulgaria,0
2021,ER_CBD_ORSPGRFA,Bulgaria,0
2022,ER_CBD_ORSPGRFA,Bulgaria,0
2016,ER_CBD_ORSPGRFA,Belarus,0
2017,ER_CBD_ORSPGRFA,Belarus,0
2018,ER_CBD_ORSPGRFA,Belarus,0
2019,ER_CBD_ORSPGRFA,Belarus,0
2020,ER_CBD_ORSPGRFA,Belarus,0
2021,ER_CBD_ORSPGRFA,Belarus,0
2022,ER_CBD_ORSPGRFA,Belarus,0
2018,ER_CBD_ORSPGRFA,Montenegro,0
2019,ER_CBD_ORSPGRFA,Montenegro,0
2020,ER_CBD_ORSPGRFA,Montenegro,0
2021,ER_CBD_ORSPGRFA,Montenegro,0
2022,ER_CBD_ORSPGRFA,Montenegro,0
2016,ER_CBD_ORSPGRFA,Netherlands (Kingdom of the),1
2017,ER_CBD_ORSPGRFA,Netherlands (Kingdom of the),1
2018,ER_CBD_ORSPGRFA,Netherlands (Kingdom of the),1
2019,ER_CBD_ORSPGRFA,Netherlands (Kingdom of the),1
2016,ER_CBD_ORSPGRFA,Canada,0
2017,ER_CBD_ORSPGRFA,Canada,1
2018,ER_CBD_ORSPGRFA,Canada,1
2019,ER_CBD_ORSPGRFA,Canada,1
2020,ER_CBD_ORSPGRFA,Canada,1
2021,ER_CBD_ORSPGRFA,Canada,1
2022,ER_CBD_ORSPGRFA,Canada,1
2016,ER_CBD_ORSPGRFA,Chile,0
2017,ER_CBD_ORSPGRFA,Chile,0
2018,ER_CBD_ORSPGRFA,Chile,0
2019,ER_CBD_ORSPGRFA,Chile,1
2020,ER_CBD_ORSPGRFA,Chile,1
2021,ER_CBD_ORSPGRFA,Chile,1
2022,ER_CBD_ORSPGRFA,Chile,1
2016,ER_CBD_ORSPGRFA,China,0
2017,ER_CBD_ORSPGRFA,China,0
2018,ER_CBD_ORSPGRFA,China,0
2019,ER_CBD_ORSPGRFA,China,0
2020,ER_CBD_ORSPGRFA,Netherlands (Kingdom of the),1
2021,ER_CBD_ORSPGRFA,Netherlands (Kingdom of the),1
2022,ER_CBD_ORSPGRFA,Netherlands (Kingdom of the),1
2016,ER_CBD_ORSPGRFA,New Zealand,0
2017,ER_CBD_ORSPGRFA,New Zealand,0
2018,ER_CBD_ORSPGRFA,New Zealand,0
2019,ER_CBD_ORSPGRFA,New Zealand,0
2020,ER_CBD_ORSPGRFA,New Zealand,0
2021,ER_CBD_ORSPGRFA,New Zealand,0
2020,ER_CBD_ORSPGRFA,China,0
2021,ER_CBD_ORSPGRFA,China,0
2022,ER_CBD_ORSPGRFA,China,0
2016,ER_CBD_ORSPGRFA,Colombia,0
2017,ER_CBD_ORSPGRFA,Colombia,0
2018,ER_CBD_ORSPGRFA,Colombia,0
2019,ER_CBD_ORSPGRFA,Colombia,0
2020,ER_CBD_ORSPGRFA,Colombia,0
2021,ER_CBD_ORSPGRFA,Colombia,0
2022,ER_CBD_ORSPGRFA,New Zealand,0
2016,ER_CBD_ORSPGRFA,Norway,1
2017,ER_CBD_ORSPGRFA,Norway,1
2018,ER_CBD_ORSPGRFA,Norway,1
2019,ER_CBD_ORSPGRFA,Norway,1
2020,ER_CBD_ORSPGRFA,Norway,1
2021,ER_CBD_ORSPGRFA,Norway,1
2022,ER_CBD_ORSPGRFA,Norway,1
2016,ER_CBD_ORSPGRFA,Poland,0
2017,ER_CBD_ORSPGRFA,Poland,1
2018,ER_CBD_ORSPGRFA,Poland,1
2019,ER_CBD_ORSPGRFA,Poland,1
2020,ER_CBD_ORSPGRFA,Poland,1
2021,ER_CBD_ORSPGRFA,Poland,1
2022,ER_CBD_ORSPGRFA,Poland,1
2016,ER_CBD_ORSPGRFA,Portugal,0
2017,ER_CBD_ORSPGRFA,Portugal,0
2018,ER_CBD_ORSPGRFA,Portugal,0
2022,ER_CBD_ORSPGRFA,Colombia,0
2016,ER_CBD_ORSPGRFA,Costa Rica,0
2017,ER_CBD_ORSPGRFA,Costa Rica,0
2018,ER_CBD_ORSPGRFA,Costa Rica,1
2019,ER_CBD_ORSPGRFA,Costa Rica,1
2020,ER_CBD_ORSPGRFA,Costa Rica,1
2021,ER_CBD_ORSPGRFA,Costa Rica,1
2022,ER_CBD_ORSPGRFA,Costa Rica,1
2016,ER_CBD_ORSPGRFA,Croatia,0
2017,ER_CBD_ORSPGRFA,Croatia,0
2018,ER_CBD_ORSPGRFA,Croatia,0
2019,ER_CBD_ORSPGRFA,Croatia,0
2020,ER_CBD_ORSPGRFA,Croatia,0
2021,ER_CBD_ORSPGRFA,Croatia,1
2022,ER_CBD_ORSPGRFA,Croatia,1
2016,ER_CBD_ORSPGRFA,Cyprus,0
2017,ER_CBD_ORSPGRFA,Cyprus,0
2018,ER_CBD_ORSPGRFA,Cyprus,0
2019,ER_CBD_ORSPGRFA,Portugal,0
2020,ER_CBD_ORSPGRFA,Portugal,0
2021,ER_CBD_ORSPGRFA,Portugal,0
2022,ER_CBD_ORSPGRFA,Portugal,0
2016,ER_CBD_ORSPGRFA,Romania,0
