Year,SeriesCode,Country,Value
2000,GF_COM_PPPI,Mexico,3092.3
2001,GF_COM_PPPI,Mexico,367.0
2002,GF_COM_PPPI,Mexico,2124.0
2003,GF_COM_PPPI,Mexico,1447.7
2004,GF_COM_PPPI,Mexico,1810.2
2005,GF_COM_PPPI,Mexico,989.3
2006,GF_COM_PPPI,Mexico,1858.53
2007,GF_COM_PPPI,Mexico,6501.7
2008,GF_COM_PPPI,Mexico,1343.98
2009,GF_COM_PPPI,Mexico,1627.04
2010,GF_COM_PPPI,Mexico,2692.1
2011,GF_COM_PPPI,Mexico,4204.0
2012,GF_COM_PPPI,Mexico,4347.34
2013,GF_COM_PPPI,Mexico,5770.5595
2014,GF_COM_PPPI,Mexico,5600.5266
2015,GF_COM_PPPI,Mexico,5120.5887
2016,GF_COM_PPPI,Mexico,4009.3
2017,GF_COM_PPPI,Mexico,8567.3
2018,GF_COM_PPPI,Mexico,4740.0162
2019,GF_COM_PPPI,Mexico,2977.21
2020,GF_COM_PPPI,Mexico,4363.9
2000,GF_COM_PPPI,Moldova,193.2
2001,GF_COM_PPPI,Moldova,0.0
2002,GF_COM_PPPI,Moldova,0.0
2003,GF_COM_PPPI,Moldova,0.0
2004,GF_COM_PPPI,Moldova,0.0
2005,GF_COM_PPPI,Moldova,0.0
2006,GF_COM_PPPI,Moldova,0.0
2007,GF_COM_PPPI,Moldova,0.0
2008,GF_COM_PPPI,Moldova,0.0
2009,GF_COM_PPPI,Moldova,0.0
2010,GF_COM_PPPI,Moldova,0.0
2011,GF_COM_PPPI,Moldova,0.0
2012,GF_COM_PPPI,Moldova,0.0
2013,GF_COM_PPPI,Moldova,0.0
2014,GF_COM_PPPI,Moldova,0.0
2015,GF_COM_PPPI,Moldova,0.0
2016,GF_COM_PPPI,Moldova,0.0
2017,GF_COM_PPPI,Moldova,0.0
2018,GF_COM_PPPI,Moldova,0.0
2000,GF_COM_PPPI,Albania,102.2
2001,GF_COM_PPPI,Albania,0.0
2002,GF_COM_PPPI,Albania,16.0
2003,GF_COM_PPPI,Albania,0.0
2004,GF_COM_PPPI,Albania,0.0
2005,GF_COM_PPPI,Albania,308.0
2006,GF_COM_PPPI,Albania,0.0
2007,GF_COM_PPPI,Albania,161.0
2008,GF_COM_PPPI,Albania,0.0
2009,GF_COM_PPPI,Albania,707.4
2019,GF_COM_PPPI,Moldova,0.0
2020,GF_COM_PPPI,Moldova,0.0
2000,GF_COM_PPPI,Montenegro,0.0
2001,GF_COM_PPPI,Montenegro,0.0
2002,GF_COM_PPPI,Montenegro,268.0
2003,GF_COM_PPPI,Montenegro,0.0
2004,GF_COM_PPPI,Montenegro,0.0
2005,GF_COM_PPPI,Montenegro,147.0
2006,GF_COM_PPPI,Montenegro,0.0
2007,GF_COM_PPPI,Montenegro,0.0
2010,GF_COM_PPPI,Albania,0.0
2011,GF_COM_PPPI,Albania,4.16
2012,GF_COM_PPPI,Albania,1504.4
2013,GF_COM_PPPI,Albania,70.7
2014,GF_COM_PPPI,Albania,177.3
2015,GF_COM_PPPI,Albania,0.0
2016,GF_COM_PPPI,Albania,0.0
2017,GF_COM_PPPI,Albania,284.6
2018,GF_COM_PPPI,Albania,178.9
2019,GF_COM_PPPI,Albania,0.0
2008,GF_COM_PPPI,Montenegro,0.0
2009,GF_COM_PPPI,Montenegro,0.0
2010,GF_COM_PPPI,Montenegro,0.0
2011,GF_COM_PPPI,Montenegro,0.0
2012,GF_COM_PPPI,Montenegro,0.0
2013,GF_COM_PPPI,Montenegro,0.0
2014,GF_COM_PPPI,Montenegro,0.0
2015,GF_COM_PPPI,Montenegro,154.6
2016,GF_COM_PPPI,Montenegro,0.0
2020,GF_COM_PPPI,Albania,0.0
2000,GF_COM_PPPI,Azerbaijan,0.0
2001,GF_COM_PPPI,Azerbaijan,230.0
2002,GF_COM_PPPI,Azerbaijan,145.2
2003,GF_COM_PPPI,Azerbaijan,0.0
2004,GF_COM_PPPI,Azerbaijan,0.0
2005,GF_COM_PPPI,Azerbaijan,0.0
2006,GF_COM_PPPI,Azerbaijan,0.0
2007,GF_COM_PPPI,Azerbaijan,0.0
2008,GF_COM_PPPI,Azerbaijan,0.0
2009,GF_COM_PPPI,Azerbaijan,0.0
2010,GF_COM_PPPI,Azerbaijan,0.0
2011,GF_COM_PPPI,Azerbaijan,0.0
2012,GF_COM_PPPI,Azerbaijan,0.0
2013,GF_COM_PPPI,Azerbaijan,0.0
2014,GF_COM_PPPI,Azerbaijan,0.0
2015,GF_COM_PPPI,Azerbaijan,0.0
2016,GF_COM_PPPI,Azerbaijan,0.0
2017,GF_COM_PPPI,Azerbaijan,0.0
2018,GF_COM_PPPI,Azerbaijan,0.0
2019,GF_COM_PPPI,Azerbaijan,0.0
2020,GF_COM_PPPI,Azerbaijan,0.0
2000,GF_COM_PPPI,Armenia,0.0
2001,GF_COM_PPPI,Armenia,294.0
2002,GF_COM_PPPI,Armenia,361.1
2003,GF_COM_PPPI,Armenia,25.0
2004,GF_COM_PPPI,Armenia,0.0
2005,GF_COM_PPPI,Armenia,0.0
2006,GF_COM_PPPI,Armenia,200.0
2017,GF_COM_PPPI,Montenegro,0.0
2018,GF_COM_PPPI,Montenegro,99.75
2019,GF_COM_PPPI,Montenegro,0.0
2020,GF_COM_PPPI,Montenegro,0.0
2000,GF_COM_PPPI,Romania,157.0
2001,GF_COM_PPPI,Romania,0.0
2002,GF_COM_PPPI,Romania,0.0
2003,GF_COM_PPPI,Romania,38.0
2004,GF_COM_PPPI,Romania,0.0
2005,GF_COM_PPPI,Romania,2071.95
2007,GF_COM_PPPI,Armenia,10.0
2008,GF_COM_PPPI,Armenia,908.0
2009,GF_COM_PPPI,Armenia,0.0
2010,GF_COM_PPPI,Armenia,0.0
2011,GF_COM_PPPI,Armenia,0.0
2012,GF_COM_PPPI,Armenia,0.0
2013,GF_COM_PPPI,Armenia,0.0
2014,GF_COM_PPPI,Armenia,0.0
2015,GF_COM_PPPI,Armenia,250.0
2016,GF_COM_PPPI,Armenia,200.0
2006,GF_COM_PPPI,Romania,110.0
2007,GF_COM_PPPI,Romania,2810.8
2008,GF_COM_PPPI,Romania,1523.5
2009,GF_COM_PPPI,Romania,1557.0
2010,GF_COM_PPPI,Romania,0.0
2011,GF_COM_PPPI,Romania,1242.74
2012,GF_COM_PPPI,Romania,1880.8
2013,GF_COM_PPPI,Romania,95.0
2014,GF_COM_PPPI,Romania,1358.52
2015,GF_COM_PPPI,Romania,12.96
2016,GF_COM_PPPI,Romania,213.12
2017,GF_COM_PPPI,Romania,537.57
2018,GF_COM_PPPI,Romania,536.38
2019,GF_COM_PPPI,Romania,129.25
2000,GF_COM_PPPI,Serbia,0.0
2001,GF_COM_PPPI,Serbia,0.0
2002,GF_COM_PPPI,Serbia,0.0
2003,GF_COM_PPPI,Serbia,0.0
2004,GF_COM_PPPI,Serbia,0.0
2005,GF_COM_PPPI,Serbia,0.0
2006,GF_COM_PPPI,Serbia,1937.39
2007,GF_COM_PPPI,Serbia,0.0
2008,GF_COM_PPPI,Serbia,0.0
2009,GF_COM_PPPI,Serbia,0.0
2010,GF_COM_PPPI,Serbia,0.0
2011,GF_COM_PPPI,Serbia,0.0
2012,GF_COM_PPPI,Serbia,44.7
2013,GF_COM_PPPI,Serbia,0.0
2014,GF_COM_PPPI,Serbia,562.6
2015,GF_COM_PPPI,Serbia,0.0
2016,GF_COM_PPPI,Serbia,0.0
2017,GF_COM_PPPI,Serbia,818.0
2018,GF_COM_PPPI,Serbia,1118.47
2019,GF_COM_PPPI,Serbia,42.56
2020,GF_COM_PPPI,Serbia,416.35
2000,GF_COM_PPPI,Viet Nam,0.0
2001,GF_COM_PPPI,Viet Nam,241.0
2002,GF_COM_PPPI,Viet Nam,1780.0
2003,GF_COM_PPPI,Viet Nam,659.0
2004,GF_COM_PPPI,Viet Nam,0.0
2005,GF_COM_PPPI,Viet Nam,365.2
