Year,SeriesCode,Country,Value
2018,SG_DSR_SILN,Albania,1
2018,SG_DSR_SILN,Australia,126
2019,SG_DSR_SILN,Australia,51
2020,SG_DSR_SILN,Australia,76
2021,SG_DSR_SILN,Australia,270
2018,SG_DSR_SILN,Austria,850
2017,SG_DSR_SILN,Armenia,127
2018,SG_DSR_SILN,Armenia,218
2019,SG_DSR_SILN,Armenia,240
2020,SG_DSR_SILN,Armenia,247
2021,SG_DSR_SILN,Armenia,24
2017,SG_DSR_SILN,Bosnia and Herzegovina,0
2018,SG_DSR_SILN,Bosnia and Herzegovina,0
2015,SG_DSR_SILN,Bulgaria,0
2016,SG_DSR_SILN,Bulgaria,0
2017,SG_DSR_SILN,Bulgaria,0
2020,SG_DSR_SILN,Bulgaria,9
2021,SG_DSR_SILN,Bulgaria,30
2015,SG_DSR_SILN,Belarus,0
2016,SG_DSR_SILN,Belarus,0
2017,SG_DSR_SILN,Belarus,0
2018,SG_DSR_SILN,Belarus,0
2019,SG_DSR_SILN,Belarus,7
2020,SG_DSR_SILN,Belarus,7
2021,SG_DSR_SILN,Belarus,7
2005,SG_DSR_SILN,Chile,4
2006,SG_DSR_SILN,Chile,4
2007,SG_DSR_SILN,Chile,4
2008,SG_DSR_SILN,Chile,4
2009,SG_DSR_SILN,Chile,4
2010,SG_DSR_SILN,Chile,5
2011,SG_DSR_SILN,Chile,5
2012,SG_DSR_SILN,Chile,14
2013,SG_DSR_SILN,Chile,20
2014,SG_DSR_SILN,Chile,38
2015,SG_DSR_SILN,Chile,70
2016,SG_DSR_SILN,Chile,76
2017,SG_DSR_SILN,Chile,103
2018,SG_DSR_SILN,Chile,184
2019,SG_DSR_SILN,Chile,215
2021,SG_DSR_SILN,Chile,271
2005,SG_DSR_SILN,Colombia,0
2006,SG_DSR_SILN,Colombia,0
2007,SG_DSR_SILN,Colombia,0
2008,SG_DSR_SILN,Colombia,39
2009,SG_DSR_SILN,Colombia,109
2010,SG_DSR_SILN,Colombia,261
2011,SG_DSR_SILN,Colombia,393
2012,SG_DSR_SILN,Colombia,514
2013,SG_DSR_SILN,Colombia,629
2014,SG_DSR_SILN,Colombia,728
2015,SG_DSR_SILN,Colombia,813
2016,SG_DSR_SILN,Colombia,867
2017,SG_DSR_SILN,Colombia,885
2018,SG_DSR_SILN,Colombia,903
2019,SG_DSR_SILN,Colombia,714
2020,SG_DSR_SILN,Colombia,856
2021,SG_DSR_SILN,Colombia,912
2005,SG_DSR_SILN,Costa Rica,2
2006,SG_DSR_SILN,Costa Rica,2
2007,SG_DSR_SILN,Costa Rica,2
2008,SG_DSR_SILN,Costa Rica,2
2009,SG_DSR_SILN,Costa Rica,2
2010,SG_DSR_SILN,Costa Rica,20
2011,SG_DSR_SILN,Costa Rica,40
2012,SG_DSR_SILN,Costa Rica,50
2013,SG_DSR_SILN,Costa Rica,55
2014,SG_DSR_SILN,Costa Rica,55
2015,SG_DSR_SILN,Costa Rica,89
2016,SG_DSR_SILN,Costa Rica,89
2017,SG_DSR_SILN,Costa Rica,89
2018,SG_DSR_SILN,Costa Rica,89
2019,SG_DSR_SILN,Costa Rica,89
2020,SG_DSR_SILN,Costa Rica,89
2021,SG_DSR_SILN,Costa Rica,90
2017,SG_DSR_SILN,Croatia,0
2015,SG_DSR_SILN,Czechia,14
2016,SG_DSR_SILN,Czechia,14
2017,SG_DSR_SILN,Czechia,14
2005,SG_DSR_SILN,Estonia,241
2006,SG_DSR_SILN,Estonia,227
2007,SG_DSR_SILN,Estonia,227
2008,SG_DSR_SILN,Estonia,227
2009,SG_DSR_SILN,Estonia,227
2010,SG_DSR_SILN,Estonia,226
2011,SG_DSR_SILN,Estonia,226
2012,SG_DSR_SILN,Estonia,226
2013,SG_DSR_SILN,Estonia,226
2014,SG_DSR_SILN,Estonia,215
2015,SG_DSR_SILN,Estonia,215
