Year,SeriesCode,Country,Value
2017,EN_MAR_BEALIT_EXP,Albania,27797
2018,EN_MAR_BEALIT_EXP,Albania,29075
2019,EN_MAR_BEALIT_EXP,Albania,30121
2020,EN_MAR_BEALIT_EXP,Albania,30964
2021,EN_MAR_BEALIT_EXP,Albania,31669
2022,EN_MAR_BEALIT_EXP,Albania,32245
2017,EN_MAR_BEALIT_EXP,Australia,3851
2018,EN_MAR_BEALIT_EXP,Australia,4028
2019,EN_MAR_BEALIT_EXP,Australia,4173
2020,EN_MAR_BEALIT_EXP,Australia,4289
2021,EN_MAR_BEALIT_EXP,Australia,4387
2022,EN_MAR_BEALIT_EXP,Australia,4467
2017,EN_MAR_BEALIT_EXP,Belgium,28
2018,EN_MAR_BEALIT_EXP,Belgium,29
2019,EN_MAR_BEALIT_EXP,Belgium,30
2020,EN_MAR_BEALIT_EXP,Belgium,31
2021,EN_MAR_BEALIT_EXP,Belgium,32
2022,EN_MAR_BEALIT_EXP,Belgium,32
2017,EN_MAR_BEALIT_EXP,Bulgaria,160
2018,EN_MAR_BEALIT_EXP,Bulgaria,167
2019,EN_MAR_BEALIT_EXP,Bulgaria,173
2020,EN_MAR_BEALIT_EXP,Bulgaria,178
2021,EN_MAR_BEALIT_EXP,Bulgaria,182
2022,EN_MAR_BEALIT_EXP,Bulgaria,186
2017,EN_MAR_BEALIT_EXP,Canada,590
2018,EN_MAR_BEALIT_EXP,Canada,617
2019,EN_MAR_BEALIT_EXP,Canada,639
2020,EN_MAR_BEALIT_EXP,Canada,657
2021,EN_MAR_BEALIT_EXP,Canada,672
2022,EN_MAR_BEALIT_EXP,Canada,684
2017,EN_MAR_BEALIT_EXP,Chile,4938
2018,EN_MAR_BEALIT_EXP,Chile,5165
2019,EN_MAR_BEALIT_EXP,Chile,5351
2020,EN_MAR_BEALIT_EXP,Chile,5501
2021,EN_MAR_BEALIT_EXP,Chile,5626
2022,EN_MAR_BEALIT_EXP,Chile,5729
2017,EN_MAR_BEALIT_EXP,China,2939619
2018,EN_MAR_BEALIT_EXP,China,3074794
2019,EN_MAR_BEALIT_EXP,China,3185481
2020,EN_MAR_BEALIT_EXP,China,3274633
2021,EN_MAR_BEALIT_EXP,China,3349118
2022,EN_MAR_BEALIT_EXP,China,3410109
2017,EN_MAR_BEALIT_EXP,Colombia,48488
2018,EN_MAR_BEALIT_EXP,Colombia,50718
2019,EN_MAR_BEALIT_EXP,Colombia,52543
2020,EN_MAR_BEALIT_EXP,Colombia,54014
2021,EN_MAR_BEALIT_EXP,Colombia,55243
2022,EN_MAR_BEALIT_EXP,Colombia,56249
2017,EN_MAR_BEALIT_EXP,Costa Rica,5752
2018,EN_MAR_BEALIT_EXP,Costa Rica,6017
2019,EN_MAR_BEALIT_EXP,Costa Rica,6233
2020,EN_MAR_BEALIT_EXP,Costa Rica,6408
2021,EN_MAR_BEALIT_EXP,Costa Rica,6553
2022,EN_MAR_BEALIT_EXP,Costa Rica,6673
2017,EN_MAR_BEALIT_EXP,Croatia,5991
2018,EN_MAR_BEALIT_EXP,Croatia,6267
2019,EN_MAR_BEALIT_EXP,Croatia,6492
2020,EN_MAR_BEALIT_EXP,Croatia,6674
2021,EN_MAR_BEALIT_EXP,Croatia,6826
2022,EN_MAR_BEALIT_EXP,Croatia,6950
2017,EN_MAR_BEALIT_EXP,Cyprus,165
2018,EN_MAR_BEALIT_EXP,Cyprus,173
2019,EN_MAR_BEALIT_EXP,Cyprus,179
2020,EN_MAR_BEALIT_EXP,Cyprus,184
2021,EN_MAR_BEALIT_EXP,Cyprus,188
2022,EN_MAR_BEALIT_EXP,Cyprus,409
2017,EN_MAR_BEALIT_EXP,Denmark,155
2018,EN_MAR_BEALIT_EXP,Denmark,162
2019,EN_MAR_BEALIT_EXP,Denmark,168
2020,EN_MAR_BEALIT_EXP,Denmark,173
