Year,SeriesCode,Country,Age,Sex,Value
2000,SH_HIV_INCD,Albania,15-24,Male,0.0074
2000,SH_HIV_INCD,Albania,15-24,Female,0.0057
2000,SH_HIV_INCD,Albania,15-24,Both sexes,0.0065
2000,SH_HIV_INCD,Albania,15-49,Female,0.0087
2000,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.00982
2000,SH_HIV_INCD,Albania,ALLAGE,Male,0.01463
2000,SH_HIV_INCD,Albania,ALLAGE,Female,0.00488
2000,SH_HIV_INCD,Albania,50+,Both sexes,0.00347
2000,SH_HIV_INCD,Albania,50+,Male,0.0067
2000,SH_HIV_INCD,Albania,50+,Female,0.0
2000,SH_HIV_INCD,Albania,15-49,Both sexes,0.0179
2000,SH_HIV_INCD,Albania,15-49,Male,0.0273
2001,SH_HIV_INCD,Albania,ALLAGE,Male,0.01905
2001,SH_HIV_INCD,Albania,ALLAGE,Female,0.0065
2001,SH_HIV_INCD,Albania,50+,Both sexes,0.00509
2001,SH_HIV_INCD,Albania,50+,Male,0.0065
2001,SH_HIV_INCD,Albania,50+,Female,0.00355
2001,SH_HIV_INCD,Albania,15-49,Both sexes,0.0233
2001,SH_HIV_INCD,Albania,15-49,Male,0.0353
2001,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.01287
2001,SH_HIV_INCD,Albania,15-24,Male,0.0097
2001,SH_HIV_INCD,Albania,15-24,Both sexes,0.0086
2001,SH_HIV_INCD,Albania,15-24,Female,0.0076
2001,SH_HIV_INCD,Albania,15-49,Female,0.0115
2002,SH_HIV_INCD,Albania,15-49,Male,0.0449
2002,SH_HIV_INCD,Albania,15-49,Female,0.0149
2002,SH_HIV_INCD,Albania,15-24,Both sexes,0.0112
2002,SH_HIV_INCD,Albania,15-24,Male,0.0125
2002,SH_HIV_INCD,Albania,ALLAGE,Male,0.02432
2002,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.01651
2002,SH_HIV_INCD,Albania,15-24,Female,0.0099
2002,SH_HIV_INCD,Albania,50+,Both sexes,0.00661
2002,SH_HIV_INCD,Albania,50+,Male,0.00948
2002,SH_HIV_INCD,Albania,50+,Female,0.00346
2002,SH_HIV_INCD,Albania,ALLAGE,Female,0.00847
2002,SH_HIV_INCD,Albania,15-49,Both sexes,0.0297
2003,SH_HIV_INCD,Albania,50+,Male,0.0123
2003,SH_HIV_INCD,Albania,50+,Female,0.00336
2003,SH_HIV_INCD,Albania,15-49,Both sexes,0.0368
2003,SH_HIV_INCD,Albania,15-49,Male,0.0555
2003,SH_HIV_INCD,Albania,15-49,Female,0.0187
2003,SH_HIV_INCD,Albania,15-24,Both sexes,0.0141
2003,SH_HIV_INCD,Albania,50+,Both sexes,0.00802
2003,SH_HIV_INCD,Albania,15-24,Male,0.0157
2003,SH_HIV_INCD,Albania,15-24,Female,0.0126
2003,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.02056
2003,SH_HIV_INCD,Albania,ALLAGE,Male,0.03018
2003,SH_HIV_INCD,Albania,ALLAGE,Female,0.01071
2004,SH_HIV_INCD,Albania,15-24,Male,0.0192
2004,SH_HIV_INCD,Albania,50+,Female,0.00324
2004,SH_HIV_INCD,Albania,50+,Male,0.01496
2004,SH_HIV_INCD,Albania,15-24,Both sexes,0.0172
2004,SH_HIV_INCD,Albania,15-24,Female,0.0153
2004,SH_HIV_INCD,Albania,15-49,Female,0.0225
2004,SH_HIV_INCD,Albania,15-49,Both sexes,0.0439
2004,SH_HIV_INCD,Albania,15-49,Male,0.0662
2004,SH_HIV_INCD,Albania,50+,Both sexes,0.00934
2004,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.02463
2004,SH_HIV_INCD,Albania,ALLAGE,Male,0.03606
2004,SH_HIV_INCD,Albania,ALLAGE,Female,0.013
2005,SH_HIV_INCD,Albania,15-49,Male,0.0758
2005,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.02831
2005,SH_HIV_INCD,Albania,ALLAGE,Male,0.04136
2005,SH_HIV_INCD,Albania,ALLAGE,Female,0.01509
2005,SH_HIV_INCD,Albania,50+,Both sexes,0.01055
2005,SH_HIV_INCD,Albania,50+,Male,0.01457
2005,SH_HIV_INCD,Albania,50+,Female,0.00312
2005,SH_HIV_INCD,Albania,15-24,Male,0.0224
2005,SH_HIV_INCD,Albania,15-24,Both sexes,0.02
2005,SH_HIV_INCD,Albania,15-24,Female,0.0176
2005,SH_HIV_INCD,Albania,15-49,Female,0.0261
2005,SH_HIV_INCD,Albania,15-49,Both sexes,0.0503
2006,SH_HIV_INCD,Albania,15-49,Female,0.0288
2006,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.03106
2006,SH_HIV_INCD,Albania,50+,Both sexes,0.01168
2006,SH_HIV_INCD,Albania,15-24,Both sexes,0.0222
2006,SH_HIV_INCD,Albania,15-24,Male,0.025
2006,SH_HIV_INCD,Albania,15-24,Female,0.0194
2006,SH_HIV_INCD,Albania,50+,Male,0.01702
2006,SH_HIV_INCD,Albania,50+,Female,0.00601
2006,SH_HIV_INCD,Albania,15-49,Both sexes,0.0551
2006,SH_HIV_INCD,Albania,15-49,Male,0.0829
2006,SH_HIV_INCD,Albania,ALLAGE,Male,0.04531
2006,SH_HIV_INCD,Albania,ALLAGE,Female,0.01667
2007,SH_HIV_INCD,Albania,15-24,Male,0.0269
2007,SH_HIV_INCD,Albania,15-24,Both sexes,0.0237
2007,SH_HIV_INCD,Albania,15-49,Male,0.0875
2007,SH_HIV_INCD,Albania,15-49,Female,0.0306
2007,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.0329
2007,SH_HIV_INCD,Albania,ALLAGE,Male,0.04794
2007,SH_HIV_INCD,Albania,ALLAGE,Female,0.01773
2007,SH_HIV_INCD,Albania,50+,Both sexes,0.01272
2007,SH_HIV_INCD,Albania,50+,Male,0.01935
2007,SH_HIV_INCD,Albania,50+,Female,0.00578
2007,SH_HIV_INCD,Albania,15-49,Both sexes,0.0583
2007,SH_HIV_INCD,Albania,15-24,Female,0.0205
2008,SH_HIV_INCD,Albania,50+,Female,0.00557
2008,SH_HIV_INCD,Albania,15-49,Both sexes,0.0599
2008,SH_HIV_INCD,Albania,15-49,Male,0.0896
2008,SH_HIV_INCD,Albania,15-49,Female,0.0315
2008,SH_HIV_INCD,Albania,15-24,Both sexes,0.0246
2008,SH_HIV_INCD,Albania,15-24,Male,0.028
2008,SH_HIV_INCD,Albania,15-24,Female,0.0211
2008,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.03384
2008,SH_HIV_INCD,Albania,ALLAGE,Female,0.01826
2008,SH_HIV_INCD,Albania,50+,Both sexes,0.01233
2008,SH_HIV_INCD,Albania,50+,Male,0.01888
2008,SH_HIV_INCD,Albania,ALLAGE,Male,0.04927
2009,SH_HIV_INCD,Albania,15-24,Male,0.0285
2009,SH_HIV_INCD,Albania,15-49,Male,0.09
2009,SH_HIV_INCD,Albania,15-24,Both sexes,0.0251
2009,SH_HIV_INCD,Albania,15-24,Female,0.0214
2009,SH_HIV_INCD,Albania,50+,Both sexes,0.01196
2009,SH_HIV_INCD,Albania,ALLAGE,Female,0.01843
2009,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.03419
2009,SH_HIV_INCD,Albania,ALLAGE,Male,0.04975
2009,SH_HIV_INCD,Albania,15-49,Female,0.0317
2009,SH_HIV_INCD,Albania,50+,Male,0.01844
2009,SH_HIV_INCD,Albania,50+,Female,0.00536
2009,SH_HIV_INCD,Albania,15-49,Both sexes,0.0604
2010,SH_HIV_INCD,Albania,15-49,Both sexes,0.0601
2010,SH_HIV_INCD,Albania,15-49,Male,0.0892
2010,SH_HIV_INCD,Albania,15-49,Female,0.0316
2010,SH_HIV_INCD,Albania,15-24,Both sexes,0.0253
2010,SH_HIV_INCD,Albania,15-24,Male,0.0287
2010,SH_HIV_INCD,Albania,15-24,Female,0.0215
2010,SH_HIV_INCD,Albania,50+,Male,0.01803
2010,SH_HIV_INCD,Albania,50+,Female,0.00517
2010,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.03411
2010,SH_HIV_INCD,Albania,ALLAGE,Male,0.04962
2010,SH_HIV_INCD,Albania,ALLAGE,Female,0.01834
2010,SH_HIV_INCD,Albania,50+,Both sexes,0.01161
2011,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.03383
2011,SH_HIV_INCD,Albania,ALLAGE,Male,0.0492
2011,SH_HIV_INCD,Albania,ALLAGE,Female,0.01812
2011,SH_HIV_INCD,Albania,50+,Both sexes,0.01129
2011,SH_HIV_INCD,Albania,50+,Male,0.01763
2011,SH_HIV_INCD,Albania,50+,Female,0.00499
2011,SH_HIV_INCD,Albania,15-49,Female,0.0311
2011,SH_HIV_INCD,Albania,15-24,Both sexes,0.0252
2011,SH_HIV_INCD,Albania,15-49,Both sexes,0.0594
2011,SH_HIV_INCD,Albania,15-24,Male,0.0286
2011,SH_HIV_INCD,Albania,15-49,Male,0.0878
2011,SH_HIV_INCD,Albania,15-24,Female,0.0215
2012,SH_HIV_INCD,Albania,ALLAGE,Male,0.04844
2012,SH_HIV_INCD,Albania,ALLAGE,Female,0.01772
2012,SH_HIV_INCD,Albania,50+,Male,0.01725
2012,SH_HIV_INCD,Albania,50+,Female,0.00483
2012,SH_HIV_INCD,Albania,15-49,Both sexes,0.0584
2012,SH_HIV_INCD,Albania,50+,Both sexes,0.01098
2012,SH_HIV_INCD,Albania,15-49,Male,0.0859
2012,SH_HIV_INCD,Albania,15-49,Female,0.0305
2012,SH_HIV_INCD,Albania,15-24,Both sexes,0.0249
2012,SH_HIV_INCD,Albania,15-24,Male,0.0282
2012,SH_HIV_INCD,Albania,15-24,Female,0.0213
2012,SH_HIV_INCD,Albania,ALLAGE,Both sexes,0.03328
2013,SH_HIV_INCD,Albania,15-24,Male,0.0276
2013,SH_HIV_INCD,Albania,15-24,Both sexes,0.0245
