Year,SeriesCode,Country,Sex,Value
2013,SI_AGR_SSFP,Georgia,Female,1053.09
2013,SI_AGR_SSFP,Georgia,Male,1387.73
2013,SI_AGR_SSFP,Georgia,Both sexes,1279.27
2014,SI_AGR_SSFP,Georgia,Both sexes,1793.14
2014,SI_AGR_SSFP,Georgia,Female,1507.08
2014,SI_AGR_SSFP,Georgia,Male,1933.27
2015,SI_AGR_SSFP,Georgia,Male,1737.1
2015,SI_AGR_SSFP,Georgia,Both sexes,1578.96
2015,SI_AGR_SSFP,Georgia,Female,1234.16
2016,SI_AGR_SSFP,Georgia,Both sexes,7778.03
2016,SI_AGR_SSFP,Georgia,Female,6108.1
2016,SI_AGR_SSFP,Georgia,Male,8481.51
2020,SI_AGR_SSFP,Georgia,Both sexes,1642.77
2020,SI_AGR_SSFP,Georgia,Female,1864.94
2020,SI_AGR_SSFP,Georgia,Male,1234.21
2005,SI_AGR_SSFP,India,Female,1407.53
2005,SI_AGR_SSFP,India,Male,1970.35
2005,SI_AGR_SSFP,India,Both sexes,1916.82
2012,SI_AGR_SSFP,India,Both sexes,1685.35
2012,SI_AGR_SSFP,India,Male,1758.0
2012,SI_AGR_SSFP,India,Female,1236.77
2005,SI_AGR_SSFP,Albania,Both sexes,3376.3
2005,SI_AGR_SSFP,Albania,Female,2601.58
2005,SI_AGR_SSFP,Albania,Male,3452.92
2005,SI_AGR_LSFP,Albania,Female,6715.87
2005,SI_AGR_LSFP,Albania,Male,7850.27
2005,SI_AGR_LSFP,Albania,Both sexes,7799.64
2013,SI_AGR_SSFP,Kyrgyzstan,Female,1644.33
2013,SI_AGR_SSFP,Kyrgyzstan,Both sexes,2190.63
2013,SI_AGR_SSFP,Kyrgyzstan,Male,2424.84
2007,SI_AGR_LSFP,Serbia,Male,4287.3
2007,SI_AGR_LSFP,Serbia,Both sexes,4200.37
2007,SI_AGR_LSFP,Serbia,Female,3475.78
2010,SI_AGR_SSFP,Armenia,Both sexes,1229.91
2010,SI_AGR_SSFP,Armenia,Female,1048.0
2010,SI_AGR_SSFP,Armenia,Male,1311.15
2013,SI_AGR_SSFP,Armenia,Male,1346.55
2013,SI_AGR_SSFP,Armenia,Both sexes,1240.03
2013,SI_AGR_SSFP,Armenia,Female,1000.64
2014,SI_AGR_SSFP,Mexico,Male,1149.0
2014,SI_AGR_SSFP,Mexico,Female,645.43
2014,SI_AGR_SSFP,Mexico,Both sexes,1080.61
2010,SI_AGR_LSFP,Viet Nam,Female,8964.71
2010,SI_AGR_LSFP,Viet Nam,Male,10440.75
2010,SI_AGR_LSFP,Viet Nam,Both sexes,10252.38
2007,SI_AGR_SSFP,Serbia,Female,407.38
2007,SI_AGR_SSFP,Serbia,Male,958.18
2007,SI_AGR_SSFP,Serbia,Both sexes,839.39
2007,SI_AGR_SSFP,Bulgaria,Male,1531.67
2007,SI_AGR_SSFP,Bulgaria,Both sexes,1430.55
2007,SI_AGR_SSFP,Bulgaria,Female,983.02
2010,SI_AGR_SSFP,Viet Nam,Male,3594.1
2010,SI_AGR_SSFP,Viet Nam,Both sexes,3397.83
2010,SI_AGR_SSFP,Viet Nam,Female,2737.92
2001,SI_AGR_SSFP,Canada,Female,-4078.78
2001,SI_AGR_SSFP,Canada,Both sexes,-4794.24
2001,SI_AGR_SSFP,Canada,Male,-5091.27
2006,SI_AGR_SSFP,Canada,Female,-4066.53
2006,SI_AGR_SSFP,Canada,Both sexes,-4801.97
2006,SI_AGR_SSFP,Canada,Male,-5130.4
2011,SI_AGR_SSFP,Canada,Female,-3692.48
2011,SI_AGR_SSFP,Canada,Male,-4643.48
2011,SI_AGR_SSFP,Canada,Both sexes,-4347.48
2010,SI_AGR_LSFP,Armenia,Male,8678.75
2010,SI_AGR_LSFP,Armenia,Female,7908.73
2010,SI_AGR_LSFP,Armenia,Both sexes,8521.98
2013,SI_AGR_LSFP,Armenia,Female,8096.25
2013,SI_AGR_LSFP,Armenia,Both sexes,8979.8
2013,SI_AGR_LSFP,Armenia,Male,9166.03
2016,SI_AGR_SSFP,Canada,Both sexes,-2387.97
2016,SI_AGR_SSFP,Canada,Male,-2411.14
2016,SI_AGR_SSFP,Canada,Female,-2341.22
2007,SI_AGR_LSFP,Bulgaria,Both sexes,7067.94
2007,SI_AGR_LSFP,Bulgaria,Male,7436.54
2007,SI_AGR_LSFP,Bulgaria,Female,3410.26
2001,SI_AGR_LSFP,Canada,Male,31492.26
2001,SI_AGR_LSFP,Canada,Both sexes,27660.78
2001,SI_AGR_LSFP,Canada,Female,15843.22
2006,SI_AGR_LSFP,Canada,Male,38407.84
2006,SI_AGR_LSFP,Canada,Female,20414.06
2006,SI_AGR_LSFP,Canada,Both sexes,33756.63
2011,SI_AGR_LSFP,Canada,Female,29957.16
2011,SI_AGR_LSFP,Canada,Male,63435.66
2011,SI_AGR_LSFP,Canada,Both sexes,55012.75
2016,SI_AGR_LSFP,Canada,Both sexes,74071.08
2016,SI_AGR_LSFP,Canada,Male,85122.26
2016,SI_AGR_LSFP,Canada,Female,42393.25
2013,SI_AGR_LSFP,Georgia,Female,4724.03
2013,SI_AGR_LSFP,Georgia,Both sexes,4809.88
2013,SI_AGR_LSFP,Georgia,Male,4838.79
2014,SI_AGR_LSFP,Georgia,Female,6029.4
2014,SI_AGR_LSFP,Georgia,Both sexes,6252.66
2014,SI_AGR_LSFP,Georgia,Male,6320.43
2015,SI_AGR_LSFP,Georgia,Both sexes,5566.32
2015,SI_AGR_LSFP,Georgia,Male,5630.73
2015,SI_AGR_LSFP,Georgia,Female,5319.82
2016,SI_AGR_LSFP,Georgia,Female,63238.25
2016,SI_AGR_LSFP,Georgia,Male,53752.16
2016,SI_AGR_LSFP,Georgia,Both sexes,56178.17
2020,SI_AGR_LSFP,Georgia,Female,15162.38
2020,SI_AGR_LSFP,Georgia,Both sexes,14326.06
2020,SI_AGR_LSFP,Georgia,Male,10579.23
2005,SI_AGR_LSFP,India,Female,2541.05
2005,SI_AGR_LSFP,India,Both sexes,4236.64
2005,SI_AGR_LSFP,India,Male,4341.42
2012,SI_AGR_LSFP,India,Male,3590.57
2012,SI_AGR_LSFP,India,Both sexes,3518.17
2012,SI_AGR_LSFP,India,Female,2867.13
2013,SI_AGR_LSFP,Kyrgyzstan,Male,6411.02
2013,SI_AGR_LSFP,Kyrgyzstan,Female,6565.99
2013,SI_AGR_LSFP,Kyrgyzstan,Both sexes,6442.13
2014,SI_AGR_LSFP,Mexico,Male,4859.44
2014,SI_AGR_LSFP,Mexico,Both sexes,4805.71
2014,SI_AGR_LSFP,Mexico,Female,4368.14
