Year,SeriesCode,Country,Sex,Value
2000,SH_STA_SCIDE,Czechia,Both sexes,16.3
2000,SH_STA_SCIDE,Czechia,Female,6.8
2000,SH_STA_SCIDE,Czechia,Male,26.3
2005,SH_STA_SCIDE,Czechia,Both sexes,15.8
2005,SH_STA_SCIDE,Czechia,Female,5.8
2005,SH_STA_SCIDE,Czechia,Male,26.3
2010,SH_STA_SCIDE,Czechia,Male,25.4
2010,SH_STA_SCIDE,Czechia,Both sexes,15.0
2010,SH_STA_SCIDE,Czechia,Female,5.1
2015,SH_STA_SCIDE,Czechia,Both sexes,13.6
2015,SH_STA_SCIDE,Czechia,Female,5.0
2015,SH_STA_SCIDE,Czechia,Male,22.5
2019,SH_STA_SCIDE,Czechia,Both sexes,12.2
2019,SH_STA_SCIDE,Czechia,Female,4.8
2019,SH_STA_SCIDE,Czechia,Male,19.8
2000,SH_STA_SCIDE,Denmark,Both sexes,15.6
2000,SH_STA_SCIDE,Denmark,Female,8.8
2000,SH_STA_SCIDE,Denmark,Male,22.6
2005,SH_STA_SCIDE,Denmark,Both sexes,14.8
2005,SH_STA_SCIDE,Denmark,Female,9.5
2000,SH_STA_SCIDE,Albania,Both sexes,4.9
2000,SH_STA_SCIDE,Albania,Male,7.0
2000,SH_STA_SCIDE,Albania,Female,2.8
2005,SH_STA_SCIDE,Albania,Both sexes,7.5
2005,SH_STA_SCIDE,Albania,Female,5.2
2005,SH_STA_SCIDE,Albania,Male,9.7
2010,SH_STA_SCIDE,Albania,Both sexes,7.8
2010,SH_STA_SCIDE,Albania,Female,6.1
2010,SH_STA_SCIDE,Albania,Male,9.5
2015,SH_STA_SCIDE,Albania,Both sexes,4.8
2005,SH_STA_SCIDE,Denmark,Male,20.3
2010,SH_STA_SCIDE,Denmark,Both sexes,11.8
2010,SH_STA_SCIDE,Denmark,Male,16.5
2010,SH_STA_SCIDE,Denmark,Female,7.2
2015,SH_STA_SCIDE,Denmark,Female,7.2
2015,SH_STA_SCIDE,Denmark,Male,14.7
2015,SH_STA_SCIDE,Denmark,Both sexes,10.9
2019,SH_STA_SCIDE,Denmark,Both sexes,10.7
2019,SH_STA_SCIDE,Denmark,Female,6.5
2019,SH_STA_SCIDE,Denmark,Male,14.9
2015,SH_STA_SCIDE,Albania,Female,3.2
2015,SH_STA_SCIDE,Albania,Male,6.3
2019,SH_STA_SCIDE,Albania,Both sexes,4.3
2019,SH_STA_SCIDE,Albania,Female,2.7
2019,SH_STA_SCIDE,Albania,Male,5.9
2000,SH_STA_SCIDE,Azerbaijan,Both sexes,3.1
