Year,SeriesCode,Country,Value
2016,SG_PLN_PRVRICTRY,Denmark,58.1
2018,SG_PLN_PRVRICTRY,Denmark,32.72832
2016,SG_PLN_PRVRICTRY,Finland,74.6
2018,SG_PLN_PRVRICTRY,Finland,65.625
2016,SG_PLN_PRVRICTRY,France,53.8
2018,SG_PLN_PRVRICTRY,France,50.24115
2016,SG_PLN_PRVRICTRY,Germany,54.7
2018,SG_PLN_PRVRICTRY,Germany,64.28356
2016,SG_PLN_PRVRICTRY,Iceland,100.0
2018,SG_PLN_PRVRICTRY,Iceland,100.0
2016,SG_PLN_PRVRICTRY,Ireland,65.2
2018,SG_PLN_PRVRICTRY,Ireland,54.82652
2016,SG_PLN_PRVRICTRY,Italy,54.8
2018,SG_PLN_PRVRICTRY,Italy,57.39595
2016,SG_PLN_PRVRICTRY,Japan,70.4
2018,SG_PLN_PRVRICTRY,Japan,61.34354
2016,SG_PLN_PRVRICTRY,Republic of Korea,61.1
2018,SG_PLN_PRVRICTRY,Republic of Korea,39.20455
2016,SG_PLN_PRVRICTRY,Luxembourg,95.8
2018,SG_PLN_PRVRICTRY,Luxembourg,33.52783
2016,SG_PLN_PRVRICTRY,Netherlands (Kingdom of the),57.6
2018,SG_PLN_PRVRICTRY,Netherlands (Kingdom of the),58.36084
2016,SG_PLN_PRVRICTRY,New Zealand,44.8
2018,SG_PLN_PRVRICTRY,New Zealand,28.38879
2016,SG_PLN_PRVRICTRY,Norway,59.7
2018,SG_PLN_PRVRICTRY,Norway,61.79653
2016,SG_PLN_PRVRICTRY,Portugal,27.9
2018,SG_PLN_PRVRICTRY,Portugal,34.88095
2016,SG_PLN_PRVRICTRY,Romania,0.0
2016,SG_PLN_PRVRICTRY,Slovakia,50.0
2016,SG_PLN_PRVRICTRY,Slovenia,0.0
2018,SG_PLN_PRVRICTRY,Slovenia,6.25
2016,SG_PLN_PRVRICTRY,Spain,92.5
2018,SG_PLN_PRVRICTRY,Spain,67.75157
2016,SG_PLN_PRVRICTRY,Sweden,46.9
2018,SG_PLN_PRVRICTRY,Sweden,56.38416
2016,SG_PLN_PRVRICTRY,Switzerland,47.3
2018,SG_PLN_PRVRICTRY,Switzerland,60.43672
2016,SG_PLN_PRVRICTRY,Türkiye,0.0
2016,SG_PLN_PRVRICTRY,United Kingdom of Great Britain and Northern Ireland,41.4
2018,SG_PLN_PRVRICTRY,United Kingdom of Great Britain and Northern Ireland,22.34687
2016,SG_PLN_PRVRICTRY,Australia,64.2
2018,SG_PLN_PRVRICTRY,Australia,39.3545
2016,SG_PLN_PRVRICTRY,Austria,81.0
2018,SG_PLN_PRVRICTRY,Austria,91.90809
2016,SG_PLN_PRVRICTRY,Belgium,73.7
2018,SG_PLN_PRVRICTRY,Belgium,30.51505
2016,SG_PLN_PRVRICTRY,Canada,45.8
2018,SG_PLN_PRVRICTRY,Canada,51.92603
2016,SG_PLN_PRVRICTRY,China,100.0
2018,SG_PLN_PRVRICTRY,China,100.0
2016,SG_PLN_PRVRICTRY,Czechia,38.9
2018,SG_PLN_PRVRICTRY,Czechia,43.05556
2018,SG_PLN_PRVRICTRY,Czechia,43.05556
