Year,SeriesCode,GeoAreaName,Sex,Value
2010,IU_COR_BRIB,Albania,BOTHSEX,19.3
2010,IU_COR_BRIB,Albania,MALE,17.0
2010,IU_COR_BRIB,Albania,FEMALE,21.3
2016,IU_COR_BRIB,Albania,BOTHSEX,22.78
2016,IU_COR_BRIB,Azerbaijan,BOTHSEX,27.59
2016,IU_COR_BRIB,Australia,BOTHSEX,4.0
2021,IU_COR_BRIB,Austria,BOTHSEX,9.0
2015,IU_COR_BRIB,Armenia,BOTHSEX,17.42
2016,IU_COR_BRIB,Belgium,BOTHSEX,2.18
2021,IU_COR_BRIB,Belgium,BOTHSEX,10.0
2010,IU_COR_BRIB,Bosnia and Herzegovina,BOTHSEX,20.7
2010,IU_COR_BRIB,Bosnia and Herzegovina,MALE,23.2
2010,IU_COR_BRIB,Bosnia and Herzegovina,FEMALE,18.2
2015,IU_COR_BRIB,Bosnia and Herzegovina,BOTHSEX,24.2
2015,IU_COR_BRIB,Bulgaria,BOTHSEX,12.34
2021,IU_COR_BRIB,Bulgaria,BOTHSEX,19.0
2016,IU_COR_BRIB,Belarus,BOTHSEX,14.52
2016,IU_COR_BRIB,Chile,BOTHSEX,22.0
2019,IU_COR_BRIB,Chile,BOTHSEX,13.0
2016,IU_COR_BRIB,Colombia,BOTHSEX,30.0
2016,IU_COR_BRIB,Costa Rica,BOTHSEX,24.0
2019,IU_COR_BRIB,Costa Rica,BOTHSEX,7.0
2010,IU_COR_BRIB,Croatia,BOTHSEX,11.2
2010,IU_COR_BRIB,Croatia,MALE,12.9
2010,IU_COR_BRIB,Croatia,FEMALE,9.6
2015,IU_COR_BRIB,Croatia,BOTHSEX,6.14
2021,IU_COR_BRIB,Croatia,BOTHSEX,14.0
2015,IU_COR_BRIB,Cyprus,BOTHSEX,1.45
2021,IU_COR_BRIB,Cyprus,BOTHSEX,4.0
2016,IU_COR_BRIB,Czechia,BOTHSEX,6.53
2021,IU_COR_BRIB,Czechia,BOTHSEX,11.0
2021,IU_COR_BRIB,Denmark,BOTHSEX,1.0
2004,IU_COR_BRIB,Estonia,BOTHSEX,3.3
2009,IU_COR_BRIB,Estonia,BOTHSEX,0.5
2015,IU_COR_BRIB,Estonia,BOTHSEX,3.63
2021,IU_COR_BRIB,Estonia,BOTHSEX,1.0
2021,IU_COR_BRIB,Estonia,MALE,1.5
2021,IU_COR_BRIB,Estonia,FEMALE,0.5
2021,IU_COR_BRIB,Finland,BOTHSEX,1.0
2015,IU_COR_BRIB,France,BOTHSEX,1.45
2018,IU_COR_BRIB,France,BOTHSEX,0.1
2021,IU_COR_BRIB,France,BOTHSEX,5.0
2016,IU_COR_BRIB,Georgia,BOTHSEX,5.08
2016,IU_COR_BRIB,Germany,BOTHSEX,2.18
2021,IU_COR_BRIB,Germany,BOTHSEX,3.0
2015,IU_COR_BRIB,Greece,BOTHSEX,7.26
2021,IU_COR_BRIB,Greece,BOTHSEX,9.0
2016,IU_COR_BRIB,Hungary,BOTHSEX,15.97
2021,IU_COR_BRIB,Hungary,BOTHSEX,17.0
2016,IU_COR_BRIB,India,BOTHSEX,69.0
2020,IU_COR_BRIB,India,BOTHSEX,39.0
2021,IU_COR_BRIB,Ireland,BOTHSEX,5.0
2016,IU_COR_BRIB,Italy,BOTHSEX,1.2
2021,IU_COR_BRIB,Italy,BOTHSEX,3.0
2016,IU_COR_BRIB,Japan,BOTHSEX,0.2
2020,IU_COR_BRIB,Japan,BOTHSEX,2.0
2016,IU_COR_BRIB,Kazakhstan,BOTHSEX,21.05
2015,IU_COR_BRIB,Kyrgyzstan,BOTHSEX,14.2
2016,IU_COR_BRIB,Kyrgyzstan,BOTHSEX,27.59
2015,IU_COR_BRIB,Latvia,BOTHSEX,10.89
2021,IU_COR_BRIB,Latvia,BOTHSEX,9.0
2005,IU_COR_BRIB,Lithuania,BOTHSEX,27.0
2007,IU_COR_BRIB,Lithuania,BOTHSEX,28.1
2008,IU_COR_BRIB,Lithuania,BOTHSEX,24.0
2011,IU_COR_BRIB,Lithuania,MALE,18.5
2011,IU_COR_BRIB,Lithuania,BOTHSEX,22.0
2011,IU_COR_BRIB,Lithuania,FEMALE,25.5
2014,IU_COR_BRIB,Lithuania,MALE,23.6
2014,IU_COR_BRIB,Lithuania,FEMALE,24.6
2014,IU_COR_BRIB,Lithuania,BOTHSEX,24.1
2016,IU_COR_BRIB,Lithuania,BOTHSEX,15.5
2016,IU_COR_BRIB,Lithuania,MALE,14.4
2016,IU_COR_BRIB,Lithuania,FEMALE,16.6
2018,IU_COR_BRIB,Lithuania,FEMALE,11.6
2018,IU_COR_BRIB,Lithuania,BOTHSEX,11.6
2018,IU_COR_BRIB,Lithuania,MALE,11.5
2019,IU_COR_BRIB,Lithuania,MALE,8.3
2019,IU_COR_BRIB,Lithuania,FEMALE,10.6
2019,IU_COR_BRIB,Lithuania,BOTHSEX,9.5
2020,IU_COR_BRIB,Lithuania,MALE,7.8
2020,IU_COR_BRIB,Lithuania,FEMALE,9.4
2020,IU_COR_BRIB,Lithuania,BOTHSEX,8.6
2021,IU_COR_BRIB,Lithuania,MALE,9.1
2021,IU_COR_BRIB,Lithuania,BOTHSEX,10.1
2021,IU_COR_BRIB,Lithuania,FEMALE,11.1
2013,IU_COR_BRIB,Luxembourg,FEMALE,0.3
2013,IU_COR_BRIB,Luxembourg,BOTHSEX,0.6
2013,IU_COR_BRIB,Luxembourg,MALE,1.0
2021,IU_COR_BRIB,Luxembourg,BOTHSEX,2.0
2021,IU_COR_BRIB,Malta,BOTHSEX,4.0
2013,IU_COR_BRIB,Mexico,BOTHSEX,12.1
2015,IU_COR_BRIB,Mexico,BOTHSEX,12.6
2015,IU_COR_BRIB,Mexico,MALE,20.5
2015,IU_COR_BRIB,Mexico,FEMALE,9.3
2017,IU_COR_BRIB,Mexico,FEMALE,8.5
2017,IU_COR_BRIB,Mexico,BOTHSEX,14.6
2017,IU_COR_BRIB,Mexico,MALE,21.7
2019,IU_COR_BRIB,Mexico,FEMALE,10.8
2019,IU_COR_BRIB,Mexico,MALE,21.24
2019,IU_COR_BRIB,Mexico,BOTHSEX,15.73
2021,IU_COR_BRIB,Mexico,FEMALE,10.31
2021,IU_COR_BRIB,Mexico,MALE,19.35
2021,IU_COR_BRIB,Mexico,BOTHSEX,14.7
2016,IU_COR_BRIB,Republic of Moldova,BOTHSEX,30.49
2010,IU_COR_BRIB,Montenegro,FEMALE,9.0
2010,IU_COR_BRIB,Montenegro,MALE,10.4
2010,IU_COR_BRIB,Montenegro,BOTHSEX,9.7
2015,IU_COR_BRIB,Montenegro,BOTHSEX,12.08
2016,IU_COR_BRIB,Netherlands (Kingdom of the),BOTHSEX,1.45
2021,IU_COR_BRIB,Netherlands (Kingdom of the),BOTHSEX,2.0
2010,IU_COR_BRIB,Poland,MALE,7.5
2010,IU_COR_BRIB,Poland,FEMALE,5.9
2010,IU_COR_BRIB,Poland,BOTHSEX,6.8
2016,IU_COR_BRIB,Poland,BOTHSEX,5.08
2021,IU_COR_BRIB,Poland,BOTHSEX,10.0
2015,IU_COR_BRIB,Portugal,BOTHSEX,1.45
2021,IU_COR_BRIB,Portugal,BOTHSEX,3.0
2016,IU_COR_BRIB,Romania,BOTHSEX,21.05
2021,IU_COR_BRIB,Romania,BOTHSEX,20.0
2010,IU_COR_BRIB,Serbia,FEMALE,8.5
2010,IU_COR_BRIB,Serbia,MALE,10.0
2010,IU_COR_BRIB,Serbia,BOTHSEX,9.3
2015,IU_COR_BRIB,Serbia,BOTHSEX,15.91
2015,IU_COR_BRIB,Slovakia,BOTHSEX,8.71
2021,IU_COR_BRIB,Slovakia,BOTHSEX,11.0
2016,IU_COR_BRIB,Viet Nam,BOTHSEX,65.0
2019,IU_COR_BRIB,Viet Nam,BOTHSEX,15.0
2015,IU_COR_BRIB,Slovenia,BOTHSEX,2.18
2021,IU_COR_BRIB,Slovenia,BOTHSEX,4.0
2015,IU_COR_BRIB,Spain,BOTHSEX,2.18
2021,IU_COR_BRIB,Spain,BOTHSEX,2.0
2015,IU_COR_BRIB,Sweden,BOTHSEX,0.73
2021,IU_COR_BRIB,Sweden,BOTHSEX,1.0
2016,IU_COR_BRIB,Tajikistan,BOTHSEX,36.3
2016,IU_COR_BRIB,Türkiye,BOTHSEX,13.07
2016,IU_COR_BRIB,Ukraine,BOTHSEX,27.59
2010,IU_COR_BRIB,North Macedonia,FEMALE,5.3
2010,IU_COR_BRIB,North Macedonia,MALE,7.0
2010,IU_COR_BRIB,North Macedonia,BOTHSEX,6.2
2015,IU_COR_BRIB,North Macedonia,BOTHSEX,6.42
2016,IU_COR_BRIB,Uzbekistan,BOTHSEX,13.07
2016,IU_COR_BRIB,Uzbekistan,BOTHSEX,13.07
