Year,SeriesCode,Country,Value
2020,SM_DTH_MIGR,Albania,3
2022,SM_DTH_MIGR,Albania,1
2015,SM_DTH_MIGR,Austria,72
2016,SM_DTH_MIGR,Austria,3
2021,SM_DTH_MIGR,Austria,2
2022,SM_DTH_MIGR,Austria,4
2016,SM_DTH_MIGR,Belgium,1
2017,SM_DTH_MIGR,Belgium,2
2018,SM_DTH_MIGR,Belgium,6
2019,SM_DTH_MIGR,Belgium,2
2018,SM_DTH_MIGR,Bosnia and Herzegovina,4
2019,SM_DTH_MIGR,Bosnia and Herzegovina,22
2020,SM_DTH_MIGR,Bosnia and Herzegovina,22
2021,SM_DTH_MIGR,Bosnia and Herzegovina,10
2022,SM_DTH_MIGR,Bosnia and Herzegovina,8
2014,SM_DTH_MIGR,Bulgaria,4
2015,SM_DTH_MIGR,Bulgaria,3
2016,SM_DTH_MIGR,Bulgaria,14
2017,SM_DTH_MIGR,Bulgaria,12
2018,SM_DTH_MIGR,Bulgaria,1
2021,SM_DTH_MIGR,Bulgaria,1
2022,SM_DTH_MIGR,Bulgaria,7
2021,SM_DTH_MIGR,Belarus,10
2022,SM_DTH_MIGR,Belarus,9
2019,SM_DTH_MIGR,Canada,1
2022,SM_DTH_MIGR,Canada,4
2016,SM_DTH_MIGR,Chile,2
2019,SM_DTH_MIGR,Chile,1
2020,SM_DTH_MIGR,Chile,10
2021,SM_DTH_MIGR,Chile,22
2022,SM_DTH_MIGR,Chile,24
2014,SM_DTH_MIGR,China,14
2016,SM_DTH_MIGR,China,3
2018,SM_DTH_MIGR,China,3
2015,SM_DTH_MIGR,Colombia,2
2016,SM_DTH_MIGR,Colombia,49
2018,SM_DTH_MIGR,Colombia,19
2019,SM_DTH_MIGR,Colombia,29
2020,SM_DTH_MIGR,Colombia,34
2021,SM_DTH_MIGR,Colombia,79
2022,SM_DTH_MIGR,Colombia,38
2016,SM_DTH_MIGR,Costa Rica,5
2017,SM_DTH_MIGR,Costa Rica,2
2021,SM_DTH_MIGR,Costa Rica,1
2022,SM_DTH_MIGR,Costa Rica,14
2015,SM_DTH_MIGR,Croatia,1
2017,SM_DTH_MIGR,Croatia,2
2018,SM_DTH_MIGR,Croatia,13
2019,SM_DTH_MIGR,Croatia,8
2020,SM_DTH_MIGR,Croatia,3
2021,SM_DTH_MIGR,Croatia,8
2022,SM_DTH_MIGR,Croatia,10
2018,SM_DTH_MIGR,Cyprus,60
