Year,SeriesCode,Country,Value
2019,SG_STT_NSDSIMPL,Albania,0
2020,SG_STT_NSDSIMPL,Albania,0
2021,SG_STT_NSDSIMPL,Albania,1
2022,SG_STT_NSDSIMPL,Albania,1
2021,SG_STT_NSDSIMPL,Azerbaijan,1
2022,SG_STT_NSDSIMPL,Azerbaijan,1
2019,SG_STT_NSDSIMPL,Australia,1
2020,SG_STT_NSDSIMPL,Australia,1
2021,SG_STT_NSDSIMPL,Australia,1
2022,SG_STT_NSDSIMPL,Australia,1
2019,SG_STT_NSDSIMPL,Austria,1
2020,SG_STT_NSDSIMPL,Austria,1
2021,SG_STT_NSDSIMPL,Austria,1
2022,SG_STT_NSDSIMPL,Austria,1
2019,SG_STT_NSDSIMPL,Armenia,1
2020,SG_STT_NSDSIMPL,Armenia,1
2021,SG_STT_NSDSIMPL,Armenia,1
2022,SG_STT_NSDSIMPL,Armenia,1
2019,SG_STT_NSDSIMPL,Belgium,1
2020,SG_STT_NSDSIMPL,Belgium,1
2021,SG_STT_NSDSIMPL,Belgium,1
2022,SG_STT_NSDSIMPL,Belgium,1
2019,SG_STT_NSDSIMPL,Bosnia and Herzegovina,1
2020,SG_STT_NSDSIMPL,Bosnia and Herzegovina,1
2021,SG_STT_NSDSIMPL,Bosnia and Herzegovina,1
2022,SG_STT_NSDSIMPL,Bosnia and Herzegovina,1
2019,SG_STT_NSDSIMPL,Bulgaria,1
2020,SG_STT_NSDSIMPL,Bulgaria,1
2021,SG_STT_NSDSIMPL,Bulgaria,1
2022,SG_STT_NSDSIMPL,Bulgaria,1
2019,SG_STT_NSDSIMPL,Belarus,1
2020,SG_STT_NSDSIMPL,Belarus,1
2021,SG_STT_NSDSIMPL,Belarus,1
2022,SG_STT_NSDSIMPL,Belarus,1
2019,SG_STT_NSDSIMPL,Canada,1
2020,SG_STT_NSDSIMPL,Canada,1
2021,SG_STT_NSDSIMPL,Canada,1
2022,SG_STT_NSDSIMPL,Canada,1
2019,SG_STT_NSDSIMPL,Chile,1
2020,SG_STT_NSDSIMPL,Chile,1
2021,SG_STT_NSDSIMPL,Chile,1
2022,SG_STT_NSDSIMPL,Chile,1
2019,SG_STT_NSDSIMPL,China,1
