Year,SeriesCode,Страна ,Value
2000,GF_FRN_FDI,Australia,14190.96375
2001,GF_FRN_FDI,Australia,7825.43032
2002,GF_FRN_FDI,Australia,14246.20768
2003,GF_FRN_FDI,Australia,6338.89137
2004,GF_FRN_FDI,Australia,39611.69333
2005,GF_FRN_FDI,Australia,-28294.65356
2006,GF_FRN_FDI,Australia,26313.84745
2007,GF_FRN_FDI,Australia,41479.5786
2008,GF_FRN_FDI,Australia,46905.66861
2009,GF_FRN_FDI,Australia,31893.08917
2010,GF_FRN_FDI,Australia,36795.51625
2011,GF_FRN_FDI,Australia,58931.59409
2012,GF_FRN_FDI,Australia,59574.38437
2013,GF_FRN_FDI,Australia,56765.52363
2014,GF_FRN_FDI,Australia,58506.70657
2015,GF_FRN_FDI,Australia,29580.2688
2016,GF_FRN_FDI,Australia,48401.36484
2017,GF_FRN_FDI,Australia,46114.2279
2018,GF_FRN_FDI,Australia,67568.13298
2019,GF_FRN_FDI,Australia,38886.15071
2020,GF_FRN_FDI,Australia,13582.82551
2021,GF_FRN_FDI,Australia,20898.81192
2022,GF_FRN_FDI,Australia,61629.47816
2000,GF_FRN_FDI,Austria,8501.01345
2001,GF_FRN_FDI,Austria,5689.43455
2002,GF_FRN_FDI,Austria,138.34643
2003,GF_FRN_FDI,Austria,6195.02186
2004,GF_FRN_FDI,Austria,3183.64965
2005,GF_FRN_FDI,Austria,10784.46003
2006,GF_FRN_FDI,Austria,4754.75731
2007,GF_FRN_FDI,Austria,25484.26717
2008,GF_FRN_FDI,Austria,7226.09723
2009,GF_FRN_FDI,Austria,9268.29969
2010,GF_FRN_FDI,Austria,2575.46341
2011,GF_FRN_FDI,Austria,10615.64954
2012,GF_FRN_FDI,Austria,3988.87765
2000,GF_FRN_FDI,Albania,144.27032
2001,GF_FRN_FDI,Albania,206.42768
2002,GF_FRN_FDI,Albania,133.05633
2003,GF_FRN_FDI,Albania,177.10381
2004,GF_FRN_FDI,Albania,345.67184
2005,GF_FRN_FDI,Albania,264.33866
2006,GF_FRN_FDI,Albania,324.4219
2007,GF_FRN_FDI,Albania,658.50667
2008,GF_FRN_FDI,Albania,974.33332
2009,GF_FRN_FDI,Albania,995.92967
2010,GF_FRN_FDI,Albania,1050.70824
2011,GF_FRN_FDI,Albania,876.26832
2013,GF_FRN_FDI,Austria,5721.21046
2014,GF_FRN_FDI,Austria,4583.14766
2015,GF_FRN_FDI,Austria,1488.35781
2016,GF_FRN_FDI,Austria,-8508.30643
2017,GF_FRN_FDI,Austria,14953.06209
2018,GF_FRN_FDI,Austria,5389.76914
2019,GF_FRN_FDI,Austria,4905.47971
2020,GF_FRN_FDI,Austria,-9351.41946
2021,GF_FRN_FDI,Austria,13493.64834
2022,GF_FRN_FDI,Austria,1946.81791
2000,GF_FRN_FDI,Armenia,104.189
2001,GF_FRN_FDI,Armenia,69.869
2000,GF_FRN_FDI,Ireland,25779.43615
2001,GF_FRN_FDI,Ireland,9650.92035
2002,GF_FRN_FDI,Ireland,29323.79653
2003,GF_FRN_FDI,Ireland,22781.29282
2004,GF_FRN_FDI,Ireland,-10607.6127
2005,GF_FRN_FDI,Ireland,-31689.3001
2006,GF_FRN_FDI,Ireland,-5542.30682
2007,GF_FRN_FDI,Ireland,24707.17373
2008,GF_FRN_FDI,Ireland,-16452.92416
2009,GF_FRN_FDI,Ireland,25715.32959
2010,GF_FRN_FDI,Ireland,42804.07128
2011,GF_FRN_FDI,Ireland,23544.70324
2002,GF_FRN_FDI,Armenia,110.725
2003,GF_FRN_FDI,Armenia,122.853
2004,GF_FRN_FDI,Armenia,247.14061
2005,GF_FRN_FDI,Armenia,292.07322
2006,GF_FRN_FDI,Armenia,466.53199
2007,GF_FRN_FDI,Armenia,667.67156
2008,GF_FRN_FDI,Armenia,943.73306
2009,GF_FRN_FDI,Armenia,760.04075
2010,GF_FRN_FDI,Armenia,529.32139
2011,GF_FRN_FDI,Armenia,653.21976
2012,GF_FRN_FDI,Armenia,496.6367
2013,GF_FRN_FDI,Armenia,346.09239
2000,GF_FRN_FDI,Sweden,23432.80682
2001,GF_FRN_FDI,Sweden,10914.35507
2002,GF_FRN_FDI,Sweden,12273.03497
2003,GF_FRN_FDI,Sweden,5280.28888
2004,GF_FRN_FDI,Sweden,12093.2549
2005,GF_FRN_FDI,Sweden,11515.98602
2006,GF_FRN_FDI,Sweden,27445.93908
2007,GF_FRN_FDI,Sweden,28592.62854
2008,GF_FRN_FDI,Sweden,36946.94361
2009,GF_FRN_FDI,Sweden,10146.69799
2010,GF_FRN_FDI,Sweden,97.12078
2011,GF_FRN_FDI,Sweden,12929.46528
2012,GF_FRN_FDI,Ireland,48883.84081
2013,GF_FRN_FDI,Ireland,50610.26629
2014,GF_FRN_FDI,Ireland,48247.04741
2015,GF_FRN_FDI,Ireland,217866.41518
2016,GF_FRN_FDI,Ireland,39413.5618
2017,GF_FRN_FDI,Ireland,52834.92053
2018,GF_FRN_FDI,Ireland,-12017.40256
