Year,SeriesCode,Страна ,Value
2022,SH_LGR_ACSRHEC10,Albania,60
2022,SH_LGR_ACSRHEC10,Australia,100
2022,SH_LGR_ACSRHEC10,Austria,100
2019,SH_LGR_ACSRHEC10,Armenia,80
2019,SH_LGR_ACSRHEC10,Belgium,100
2022,SH_LGR_ACSRHEC10,Bosnia and Herzegovina,100
2022,SH_LGR_ACSRHEC10,Bulgaria,60
2022,SH_LGR_ACSRHEC10,Belarus,80
2022,SH_LGR_ACSRHEC10,Canada,80
2022,SH_LGR_ACSRHEC10,Chile,100
2022,SH_LGR_ACSRHEC10,China,100
2022,SH_LGR_ACSRHEC10,Colombia,100
2022,SH_LGR_ACSRHEC10,Costa Rica,100
2022,SH_LGR_ACSRHEC10,Croatia,80
2022,SH_LGR_ACSRHEC10,Cyprus,100
2022,SH_LGR_ACSRHEC10,Czechia,80
2022,SH_LGR_ACSRHEC10,Denmark,80
2022,SH_LGR_ACSRHEC10,Estonia,100
2022,SH_LGR_ACSRHEC10,Finland,100
2022,SH_LGR_ACSRHEC10,Georgia,100
2022,SH_LGR_ACSRHEC10,Germany,100
2022,SH_LGR_ACSRHEC10,Greece,100
2022,SH_LGR_ACSRHEC10,Hungary,100
2022,SH_LGR_ACSRHEC10,India,100
2022,SH_LGR_ACSRHEC10,Japan,100
2022,SH_LGR_ACSRHEC10,Казахстан,80
2019,SH_LGR_ACSRHEC10,Кыргызстан,60
2019,SH_LGR_ACSRHEC10,Latvia,100
2022,SH_LGR_ACSRHEC10,Lithuania,60
2019,SH_LGR_ACSRHEC10,Malta,100
2022,SH_LGR_ACSRHEC10,Mexico,60
2019,SH_LGR_ACSRHEC10,Republic of Moldova,80
2019,SH_LGR_ACSRHEC10,Montenegro,80
2022,SH_LGR_ACSRHEC10,Netherlands (Kingdom of the),100
2019,SH_LGR_ACSRHEC10,New Zealand,100
2022,SH_LGR_ACSRHEC10,Norway,100
2022,SH_LGR_ACSRHEC10,Poland,80
2022,SH_LGR_ACSRHEC10,Portugal,80
2022,SH_LGR_ACSRHEC10,Romania,100
2022,SH_LGR_ACSRHEC10,Serbia,100
2022,SH_LGR_ACSRHEC10,Slovakia,100
2019,SH_LGR_ACSRHEC10,Viet Nam,100
2022,SH_LGR_ACSRHEC10,Slovenia,100
2019,SH_LGR_ACSRHEC10,Sweden,100
2019,SH_LGR_ACSRHEC10,Switzerland,100
2022,SH_LGR_ACSRHEC10,United Arab Emirates,100
2022,SH_LGR_ACSRHEC10,Türkiye,80
2022,SH_LGR_ACSRHEC10,Туркменистан,100
2022,SH_LGR_ACSRHEC10,Ukraine,100
2022,SH_LGR_ACSRHEC10,North Macedonia,80
2022,SH_LGR_ACSRHEC10,United Kingdom of Great Britain and Northern Ireland,100
2022,SH_LGR_ACSRHEC10,Узбекистан,80
2022,SH_LGR_ACSRHEC10,Узбекистан,80
