Year,SeriesCode,Страна ,Value
2000,SM_POP_REFG_OR,Bulgaria,29.7971
2001,SM_POP_REFG_OR,Bulgaria,26.50397
2002,SM_POP_REFG_OR,Bulgaria,35.76893
2003,SM_POP_REFG_OR,Bulgaria,32.49859
2004,SM_POP_REFG_OR,Bulgaria,28.39556
2005,SM_POP_REFG_OR,Bulgaria,54.52812
2006,SM_POP_REFG_OR,Bulgaria,44.29607
2007,SM_POP_REFG_OR,Bulgaria,42.93953
2008,SM_POP_REFG_OR,Bulgaria,39.65015
2009,SM_POP_REFG_OR,Bulgaria,36.0055
2010,SM_POP_REFG_OR,Bulgaria,33.7843
2011,SM_POP_REFG_OR,Bulgaria,30.8794
2012,SM_POP_REFG_OR,Bulgaria,28.72047
2013,SM_POP_REFG_OR,Bulgaria,25.3215
2014,SM_POP_REFG_OR,Bulgaria,22.38859
2015,SM_POP_REFG_OR,Bulgaria,17.36648
2016,SM_POP_REFG_OR,Bulgaria,11.07319
2017,SM_POP_REFG_OR,Bulgaria,10.01294
2018,SM_POP_REFG_OR,Bulgaria,8.75033
2019,SM_POP_REFG_OR,Bulgaria,8.06176
2020,SM_POP_REFG_OR,Bulgaria,7.35016
2021,SM_POP_REFG_OR,Bulgaria,6.65781
2022,SM_POP_REFG_OR,Bulgaria,8.93468
2000,SM_POP_REFG_OR,Belarus,24.57481
2001,SM_POP_REFG_OR,Belarus,36.27673
2002,SM_POP_REFG_OR,Belarus,62.99063
2003,SM_POP_REFG_OR,Belarus,77.86109
2004,SM_POP_REFG_OR,Belarus,82.4596
2000,SM_POP_REFG_OR,Hungary,5.02397
2001,SM_POP_REFG_OR,Hungary,9.33483
2002,SM_POP_REFG_OR,Hungary,34.68164
2003,SM_POP_REFG_OR,Hungary,33.5774
2004,SM_POP_REFG_OR,Hungary,27.2327
2005,SM_POP_REFG_OR,Hungary,34.92885
2006,SM_POP_REFG_OR,Hungary,31.00079
2005,SM_POP_REFG_OR,Belarus,89.27917
2006,SM_POP_REFG_OR,Belarus,95.04861
2007,SM_POP_REFG_OR,Belarus,50.56934
2008,SM_POP_REFG_OR,Belarus,54.99352
2009,SM_POP_REFG_OR,Belarus,56.59132
2010,SM_POP_REFG_OR,Belarus,58.98085
2011,SM_POP_REFG_OR,Belarus,60.97637
2007,SM_POP_REFG_OR,Hungary,33.72445
2008,SM_POP_REFG_OR,Hungary,16.09143
2009,SM_POP_REFG_OR,Hungary,15.34608
2010,SM_POP_REFG_OR,Hungary,14.38731
2011,SM_POP_REFG_OR,Hungary,12.42062
2012,SM_POP_REFG_OR,Hungary,10.9469
2013,SM_POP_REFG_OR,Hungary,12.32781
2000,SM_POP_REFG_OR,Norway,0.0
2001,SM_POP_REFG_OR,Norway,0.0
2002,SM_POP_REFG_OR,Norway,0.10983
2003,SM_POP_REFG_OR,Norway,0.10922
2004,SM_POP_REFG_OR,Norway,0.10854
2005,SM_POP_REFG_OR,Norway,0.25858
2006,SM_POP_REFG_OR,Norway,0.0
2007,SM_POP_REFG_OR,Norway,0.0
2008,SM_POP_REFG_OR,Norway,0.0
2009,SM_POP_REFG_OR,Norway,0.0
2010,SM_POP_REFG_OR,Norway,0.0
2011,SM_POP_REFG_OR,Norway,0.10027
2012,SM_POP_REFG_OR,Norway,0.09898
2013,SM_POP_REFG_OR,Norway,0.29357
2014,SM_POP_REFG_OR,Hungary,12.82183
2015,SM_POP_REFG_OR,Hungary,14.71573
2016,SM_POP_REFG_OR,Hungary,29.67899
2017,SM_POP_REFG_OR,Hungary,34.10143
2018,SM_POP_REFG_OR,Hungary,40.16406
2019,SM_POP_REFG_OR,Hungary,40.99599
2020,SM_POP_REFG_OR,Hungary,47.42368
2021,SM_POP_REFG_OR,Hungary,48.00272
2022,SM_POP_REFG_OR,Hungary,19.58019
2000,SM_POP_REFG_OR,Iceland,1.76284
2001,SM_POP_REFG_OR,Iceland,0.0
2002,SM_POP_REFG_OR,Iceland,4.50199
2003,SM_POP_REFG_OR,Iceland,3.78182
2004,SM_POP_REFG_OR,Iceland,2.72225
2005,SM_POP_REFG_OR,Iceland,3.33111
2006,SM_POP_REFG_OR,Iceland,10.39018
2007,SM_POP_REFG_OR,Iceland,3.16691
2008,SM_POP_REFG_OR,Iceland,3.12808
2009,SM_POP_REFG_OR,Iceland,1.57267
2010,SM_POP_REFG_OR,Iceland,1.56865
2011,SM_POP_REFG_OR,Iceland,0.0
2012,SM_POP_REFG_OR,Iceland,0.0
2013,SM_POP_REFG_OR,Iceland,0.0
2014,SM_POP_REFG_OR,Iceland,0.0
2015,SM_POP_REFG_OR,Iceland,0.0
2016,SM_POP_REFG_OR,Iceland,0.0
2017,SM_POP_REFG_OR,Iceland,1.43395
2018,SM_POP_REFG_OR,Iceland,1.39972
2000,SM_POP_REFG_OR,Albania,214.19602
2001,SM_POP_REFG_OR,Albania,242.39454
2002,SM_POP_REFG_OR,Albania,344.92222
2003,SM_POP_REFG_OR,Albania,336.18746
2004,SM_POP_REFG_OR,Albania,342.51783
2005,SM_POP_REFG_OR,Albania,419.66437
2006,SM_POP_REFG_OR,Albania,468.82274
2019,SM_POP_REFG_OR,Iceland,1.37233
2020,SM_POP_REFG_OR,Iceland,1.355
2021,SM_POP_REFG_OR,Iceland,1.34525
2022,SM_POP_REFG_OR,Iceland,24.66547
2000,SM_POP_REFG_OR,India,1.06587
2001,SM_POP_REFG_OR,India,1.06182
2002,SM_POP_REFG_OR,India,1.29509
2003,SM_POP_REFG_OR,India,1.21599
2004,SM_POP_REFG_OR,India,1.16397
2005,SM_POP_REFG_OR,India,1.39861
2006,SM_POP_REFG_OR,India,1.50678
2007,SM_POP_REFG_OR,India,1.70701
2008,SM_POP_REFG_OR,India,1.60885
2009,SM_POP_REFG_OR,India,1.58233
2014,SM_POP_REFG_OR,Norway,0.29034
2015,SM_POP_REFG_OR,Norway,0.19178
2016,SM_POP_REFG_OR,Norway,0.19016
2017,SM_POP_REFG_OR,Norway,0.28323
2018,SM_POP_REFG_OR,Norway,0.09383
2019,SM_POP_REFG_OR,Norway,0.09315
2020,SM_POP_REFG_OR,Norway,0.09273
2010,SM_POP_REFG_OR,India,1.42224
2011,SM_POP_REFG_OR,India,1.28156
2012,SM_POP_REFG_OR,India,1.11039
2013,SM_POP_REFG_OR,India,0.84901
2014,SM_POP_REFG_OR,India,0.79316
2015,SM_POP_REFG_OR,India,0.74265
2016,SM_POP_REFG_OR,India,0.54119
2017,SM_POP_REFG_OR,India,0.58204
2018,SM_POP_REFG_OR,India,0.69652
2019,SM_POP_REFG_OR,India,0.848
2020,SM_POP_REFG_OR,India,0.88379
2021,SM_POP_REFG_OR,India,1.00755
2022,SM_POP_REFG_OR,India,1.19963
2000,SM_POP_REFG_OR,Ireland,0.13172
2012,SM_POP_REFG_OR,Belarus,63.73823
2013,SM_POP_REFG_OR,Belarus,45.24843
2014,SM_POP_REFG_OR,Belarus,44.28502
2015,SM_POP_REFG_OR,Belarus,42.40468
2016,SM_POP_REFG_OR,Belarus,39.43251
2017,SM_POP_REFG_OR,Belarus,37.59825
2018,SM_POP_REFG_OR,Belarus,36.38644
2021,SM_POP_REFG_OR,Norway,0.09235
2022,SM_POP_REFG_OR,Norway,0.18402
2000,SM_POP_REFG_OR,Poland,2.22143
2001,SM_POP_REFG_OR,Poland,8.24346
2002,SM_POP_REFG_OR,Poland,43.23753
2003,SM_POP_REFG_OR,Poland,39.38524
2004,SM_POP_REFG_OR,Poland,27.67838
2001,SM_POP_REFG_OR,Ireland,0.12946
2002,SM_POP_REFG_OR,Ireland,0.12734
2003,SM_POP_REFG_OR,Ireland,0.15034
2004,SM_POP_REFG_OR,Ireland,0.12276
2005,SM_POP_REFG_OR,Ireland,0.55162
2006,SM_POP_REFG_OR,Ireland,0.11628
2007,SM_POP_REFG_OR,Ireland,0.20364
2008,SM_POP_REFG_OR,Ireland,0.15607
2009,SM_POP_REFG_OR,Ireland,0.15506
2010,SM_POP_REFG_OR,Ireland,0.15436
2011,SM_POP_REFG_OR,Ireland,0.15371
2012,SM_POP_REFG_OR,Ireland,0.15301
2013,SM_POP_REFG_OR,Ireland,0.15208
2014,SM_POP_REFG_OR,Ireland,0.15081
2015,SM_POP_REFG_OR,Ireland,0.10661
2016,SM_POP_REFG_OR,Ireland,0.0
2017,SM_POP_REFG_OR,Ireland,0.0
2018,SM_POP_REFG_OR,Ireland,0.0
2019,SM_POP_REFG_OR,Ireland,0.0
2020,SM_POP_REFG_OR,Ireland,0.0
2021,SM_POP_REFG_OR,Ireland,0.09988
2019,SM_POP_REFG_OR,Belarus,35.43909
2020,SM_POP_REFG_OR,Belarus,32.66533
2021,SM_POP_REFG_OR,Belarus,48.47962
2022,SM_POP_REFG_OR,Belarus,93.46309
2000,SM_POP_REFG_OR,Canada,0.08107
2001,SM_POP_REFG_OR,Canada,0.01604
2002,SM_POP_REFG_OR,Canada,0.1652
2005,SM_POP_REFG_OR,Poland,50.90548
2006,SM_POP_REFG_OR,Poland,35.04723
2007,SM_POP_REFG_OR,Poland,7.55753
2008,SM_POP_REFG_OR,Poland,6.18947
2009,SM_POP_REFG_OR,Poland,5.31856
2010,SM_POP_REFG_OR,Poland,4.55244
2011,SM_POP_REFG_OR,Poland,4.68824
2003,SM_POP_REFG_OR,Canada,0.19205
2004,SM_POP_REFG_OR,Canada,0.17779
2005,SM_POP_REFG_OR,Canada,0.3707
2006,SM_POP_REFG_OR,Canada,0.28753
2007,SM_POP_REFG_OR,Canada,1.60446
2008,SM_POP_REFG_OR,Canada,0.29936
2009,SM_POP_REFG_OR,Canada,0.28713
2010,SM_POP_REFG_OR,Canada,0.25188
2011,SM_POP_REFG_OR,Canada,0.31301
2012,SM_POP_REFG_OR,Canada,0.3469
2013,SM_POP_REFG_OR,Canada,0.26669
