Year,SeriesCode,Страна ,Value
2021,SG_DMK_PARLMP_LC,Slovakia,0.43603
2022,SG_DMK_PARLMP_LC,Slovakia,0.41038
2023,SG_DMK_PARLMP_LC,Slovakia,0.42425
2021,SG_DMK_PARLMP_LC,Viet Nam,0.52164
2022,SG_DMK_PARLMP_LC,Viet Nam,0.59075
2023,SG_DMK_PARLMP_LC,Viet Nam,0.58283
2021,SG_DMK_PARLMP_LC,Slovenia,0.5274
2022,SG_DMK_PARLMP_LC,Slovenia,0.57135
2023,SG_DMK_PARLMP_LC,Slovenia,0.75588
2021,SG_DMK_PARLMP_LC,Spain,0.85669
2022,SG_DMK_PARLMP_LC,Spain,0.83683
2023,SG_DMK_PARLMP_LC,Spain,0.82312
2021,SG_DMK_PARLMP_LC,Sweden,0.93539
2022,SG_DMK_PARLMP_LC,Sweden,0.91828
2023,SG_DMK_PARLMP_LC,Sweden,0.92967
2021,SG_DMK_PARLMP_LC,Switzerland,0.82775
2022,SG_DMK_PARLMP_LC,Switzerland,0.8376
2023,SG_DMK_PARLMP_LC,Switzerland,0.82193
2021,SG_DMK_PARLMP_LC,Таджикистан,0.46946
2022,SG_DMK_PARLMP_LC,Таджикистан,0.53206
2023,SG_DMK_PARLMP_LC,Таджикистан,0.53204
2021,SG_DMK_PARLMP_LC,United Arab Emirates,1.90732
2022,SG_DMK_PARLMP_LC,United Arab Emirates,1.90732
2023,SG_DMK_PARLMP_LC,United Arab Emirates,1.87894
2021,SG_DMK_PARLMP_LC,Türkiye,0.33474
2022,SG_DMK_PARLMP_LC,Türkiye,0.338
2023,SG_DMK_PARLMP_LC,Türkiye,0.34598
2021,SG_DMK_PARLMP_LC,Туркменистан,0.48087
2022,SG_DMK_PARLMP_LC,Туркменистан,0.49745
2023,SG_DMK_PARLMP_LC,Туркменистан,0.49755
2021,SG_DMK_PARLMP_LC,Albania,0.59457
2022,SG_DMK_PARLMP_LC,Albania,0.71962
2023,SG_DMK_PARLMP_LC,Albania,0.70983
2021,SG_DMK_PARLMP_LC,Azerbaijan,0.35002
2022,SG_DMK_PARLMP_LC,Azerbaijan,0.35294
2023,SG_DMK_PARLMP_LC,Azerbaijan,0.35309
2021,SG_DMK_PARLMP_LC,Ukraine,0.37774
2022,SG_DMK_PARLMP_LC,Ukraine,0.36916
2023,SG_DMK_PARLMP_LC,Ukraine,0.37093
2021,SG_DMK_PARLMP_LC,North Macedonia,0.77746
2023,SG_DMK_PARLMP_LC,North Macedonia,0.82344
2021,SG_DMK_PARLMP_LC,United Kingdom of Great Britain and Northern Ireland,0.663
2023,SG_DMK_PARLMP_LC,United Kingdom of Great Britain and Northern Ireland,0.67545
2021,SG_DMK_PARLMP_LC,Узбекистан,0.63746
2022,SG_DMK_PARLMP_LC,Узбекистан,0.65074
2023,SG_DMK_PARLMP_LC,Узбекистан,0.65575
2021,SG_DMK_PARLMP_LC,Australia,0.61458
2022,SG_DMK_PARLMP_LC,Australia,0.61458
2023,SG_DMK_PARLMP_LC,Australia,0.7556
2021,SG_DMK_PARLMP_LC,Austria,0.77941
2022,SG_DMK_PARLMP_LC,Austria,0.81144
2023,SG_DMK_PARLMP_LC,Austria,0.78916
2021,SG_DMK_PARLMP_LC,Armenia,0.4068
2022,SG_DMK_PARLMP_LC,Armenia,0.61895
2023,SG_DMK_PARLMP_LC,Armenia,0.60971
2021,SG_DMK_PARLMP_LC,Belgium,0.8246
2022,SG_DMK_PARLMP_LC,Belgium,0.8246
2023,SG_DMK_PARLMP_LC,Belgium,0.83563
2021,SG_DMK_PARLMP_LC,Bosnia and Herzegovina,0.50835
2022,SG_DMK_PARLMP_LC,Bosnia and Herzegovina,0.50835
2023,SG_DMK_PARLMP_LC,Bosnia and Herzegovina,0.3722
2021,SG_DMK_PARLMP_LC,Bulgaria,0.51915
2022,SG_DMK_PARLMP_LC,Bulgaria,0.4313
2023,SG_DMK_PARLMP_LC,Bulgaria,0.4626
2021,SG_DMK_PARLMP_LC,Belarus,0.72972
2022,SG_DMK_PARLMP_LC,Belarus,0.72972
2023,SG_DMK_PARLMP_LC,Belarus,0.7224
2021,SG_DMK_PARLMP_LC,Canada,0.58325
2022,SG_DMK_PARLMP_LC,Canada,0.60074
2023,SG_DMK_PARLMP_LC,Canada,0.60542
2021,SG_DMK_PARLMP_LC,Chile,0.4404
2022,SG_DMK_PARLMP_LC,Chile,0.69205
2023,SG_DMK_PARLMP_LC,Chile,0.69819
2021,SG_DMK_PARLMP_LC,China,0.50607
2022,SG_DMK_PARLMP_LC,China,0.50607
2023,SG_DMK_PARLMP_LC,China,0.50257
2021,SG_DMK_PARLMP_LC,Colombia,0.36097
2022,SG_DMK_PARLMP_LC,Colombia,0.35597
2023,SG_DMK_PARLMP_LC,Colombia,0.5596
2021,SG_DMK_PARLMP_LC,Costa Rica,0.90265
2022,SG_DMK_PARLMP_LC,Costa Rica,0.90265
2023,SG_DMK_PARLMP_LC,Costa Rica,0.93991
2021,SG_DMK_PARLMP_LC,Croatia,0.59322
2022,SG_DMK_PARLMP_LC,Croatia,0.60584
2023,SG_DMK_PARLMP_LC,Croatia,0.61281
2021,SG_DMK_PARLMP_LC,Cyprus,0.42383
2022,SG_DMK_PARLMP_LC,Cyprus,0.28255
2023,SG_DMK_PARLMP_LC,Cyprus,0.28421
2021,SG_DMK_PARLMP_LC,Czechia,0.4481
2023,SG_DMK_PARLMP_LC,Czechia,0.50677
2021,SG_DMK_PARLMP_LC,Denmark,0.78271
2022,SG_DMK_PARLMP_LC,Denmark,0.78271
2023,SG_DMK_PARLMP_LC,Denmark,0.86057
2021,SG_DMK_PARLMP_LC,Estonia,0.51562
2022,SG_DMK_PARLMP_LC,Estonia,0.47879
2023,SG_DMK_PARLMP_LC,Estonia,0.51624
2021,SG_DMK_PARLMP_LC,Finland,0.89979
2022,SG_DMK_PARLMP_LC,Finland,0.89001
2023,SG_DMK_PARLMP_LC,Finland,0.89231
2021,SG_DMK_PARLMP_LC,France,0.75493
2022,SG_DMK_PARLMP_LC,France,0.75493
2023,SG_DMK_PARLMP_LC,France,0.72101
2021,SG_DMK_PARLMP_LC,Georgia,0.38255
2022,SG_DMK_PARLMP_LC,Georgia,0.35258
2023,SG_DMK_PARLMP_LC,Georgia,0.33632
2021,SG_DMK_PARLMP_LC,Germany,0.61642
2022,SG_DMK_PARLMP_LC,Germany,0.68434
2023,SG_DMK_PARLMP_LC,Germany,0.68634
2021,SG_DMK_PARLMP_LC,Greece,0.4196
2022,SG_DMK_PARLMP_LC,Greece,0.40669
2023,SG_DMK_PARLMP_LC,Greece,0.40435
2021,SG_DMK_PARLMP_LC,Hungary,0.23621
2022,SG_DMK_PARLMP_LC,Hungary,0.24566
2023,SG_DMK_PARLMP_LC,Hungary,0.24747
